ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.2490,0.7510,0.8000,2.2909,0.6000,500.43,379.75,0.7580,1.2624,60,337
0.2746,0.7254,0.8000,2.2909,0.7000,484.97,344.89,0.7592,1.0819,60,338
0.2991,0.7009,0.8000,2.2909,0.8000,470.57,313.58,0.7581,0.9467,60,339
0.3694,0.6306,0.3000,1,0.0100,428.36,646.22,1.7374,173.2621,60,34
0.3234,0.6766,0.8000,2.2909,0.9000,456.05,284.82,0.7578,0.8415,60,340
0.3466,0.6534,0.8000,2.2909,1,441.98,258.82,0.7581,0.7573,60,341
0.1039,0.8961,0.9000,2.2909,0.0100,587.76,644.62,0.7587,75.7507,60,342
0.1264,0.8736,0.9000,2.2909,0.1000,574.26,597.56,0.7584,7.5750,60,343
0.1521,0.8479,0.9000,2.2909,0.2000,558.86,548.2,0.7586,3.7876,60,344
0.1779,0.8221,0.9000,2.2909,0.3000,543.28,501.96,0.7583,2.5230,25,345
0.2039,0.7961,0.9000,2.2909,0.4000,527.67,458.97,0.7580,1.8941,60,346
0.2296,0.7704,0.9000,2.2909,0.5000,512.05,419.03,0.7576,1.5150,60,347
0.2557,0.7443,0.9000,2.2909,0.6000,496.48,382.07,0.7581,1.2626,60,348
0.2813,0.7187,0.9000,2.2909,0.7000,481.49,348.46,0.7579,1.0825,60,349
0.3824,0.6176,0.3000,1,0.1000,420.46,612.94,1.7373,17.3262,60,35
0.3060,0.6940,0.9000,2.2909,0.8000,466.19,317.06,0.7579,0.9468,60,350
0.3309,0.6691,0.9000,2.2909,0.9000,451.45,288.42,0.7582,0.8416,60,351
0.3536,0.6464,0.9000,2.2909,1,437.38,262.8,0.7578,0.7567,18,352
0.1038,0.8962,1,2.2909,0.0100,587.7,644.62,0.7583,75.8294,60,353
0.1280,0.8720,1,2.2909,0.1000,573.22,597.68,0.7583,7.5829,60,354
0.1551,0.8449,1,2.2909,0.2000,556.95,548.61,0.7583,3.7915,28,355
0.1823,0.8177,1,2.2909,0.3000,540.62,502.81,0.7583,2.5276,35,356
0.2091,0.7909,1,2.2909,0.4000,524.5,460.34,0.7576,1.8955,60,357
0.2362,0.7638,1,2.2909,0.5000,508.29,420.85,0.7581,1.5163,17,358
0.2626,0.7374,1,2.2909,0.6000,492.45,384.53,0.7581,1.2636,17,359
0.3969,0.6031,0.3000,1,0.2000,411.87,577.63,1.7372,8.6454,31,36
0.2884,0.7116,1,2.2909,0.7000,476.95,351.13,0.7580,1.0828,16,360
0.3140,0.6860,1,2.2909,0.8000,461.66,320.45,0.7588,0.9480,60,361
0.3383,0.6617,1,2.2909,0.9000,447.14,292.77,0.7583,0.8431,60,362
0.3620,0.6380,1,2.2909,1,432.78,267.2,0.7580,0.7580,17,363
0.0322,0.9678,0,3.4674,0.0100,630.86,644.2,0.5006,50.0928,60,364
0.0394,0.9606,0,3.4674,0.1000,626.05,592.4,0.5007,5.0097,60,365
0.0506,0.9494,0,3.4674,0.2000,619.67,536.07,0.5010,2.5049,60,366
0.0634,0.9366,0,3.4674,0.3000,611.88,481.36,0.5012,1.6702,60,367
0.0789,0.9211,0,3.4674,0.4000,602.53,428.78,0.5014,1.2529,60,368
0.0969,0.9031,0,3.4674,0.5000,591.88,379.06,0.5010,1.0020,25,369
0.4111,0.5889,0.3000,1,0.3000,403.33,544.02,1.7368,5.7754,60,37
0.1176,0.8824,0,3.4674,0.6000,579.55,332.34,0.5010,0.8348,60,370
0.1411,0.8589,0,3.4674,0.7000,565.69,289.38,0.5009,0.7158,60,371
0.1672,0.8328,0,3.4674,0.8000,549.91,249.71,0.5012,0.6259,60,372
0.1949,0.8051,0,3.4674,0.9000,533.36,214.94,0.5011,0.5567,60,373
0.2238,0.7762,0,3.4674,1,515.7,184.3,0.5010,0.5010,19,374
0.0324,0.9676,0.1000,3.4674,0.0100,630.76,644.19,0.5015,49.8933,60,375
0.0401,0.9599,0.1000,3.4674,0.1000,625.92,592.38,0.5010,4.9727,29,376
0.0512,0.9488,0.1000,3.4674,0.2000,619.29,536.1,0.5011,2.4947,60,377
0.0644,0.9356,0.1000,3.4674,0.3000,611.36,481.53,0.5010,1.6576,26,378
0.0802,0.9198,0.1000,3.4674,0.4000,601.91,429.17,0.5010,1.2432,25,379
0.4254,0.5746,0.3000,1,0.4000,394.81,512.08,1.7374,4.3316,60,38
0.0985,0.9015,0.1000,3.4674,0.5000,590.87,379.5,0.5010,0.9945,28,380
0.1193,0.8807,0.1000,3.4674,0.6000,578.28,333.08,0.5008,0.8318,60,381
0.1432,0.8568,0.1000,3.4674,0.7000,564.09,290.07,0.5010,0.7104,20,382
0.1694,0.8306,0.1000,3.4674,0.8000,548.51,251.15,0.5012,0.6236,60,383
0.1976,0.8024,0.1000,3.4674,0.9000,531.64,216.23,0.5016,0.5544,60,384
0.2236,0.7764,0.1000,3.4674,1,514.41,186.17,0.5009,0.4990,60,385
0.0323,0.9677,0.2000,3.4674,0.0100,630.8,644.19,0.5008,49.9513,60,386
0.0412,0.9588,0.2000,3.4674,0.1000,625.62,592.49,0.5007,4.9952,60,387
0.0519,0.9481,0.2000,3.4674,0.2000,618.18,536.03,0.5017,2.4977,60,388
0.0664,0.9336,0.2000,3.4674,0.3000,609.75,481.72,0.5016,1.6651,60,389
0.4393,0.5607,0.3000,1,0.5000,386.45,481.8,1.7371,3.4651,60,39
0.0826,0.9174,0.2000,3.4674,0.4000,599.87,429.91,0.5007,1.2487,60,390
0.1027,0.8973,0.2000,3.4674,0.5000,588.35,380.77,0.5010,0.9990,60,391
0.1246,0.8754,0.2000,3.4674,0.6000,575.25,334.84,0.5009,0.8306,39,392
0.1486,0.8514,0.2000,3.4674,0.7000,560.59,292.47,0.5009,0.7136,60,393
0.1753,0.8247,0.2000,3.4674,0.8000,544.84,254.06,0.5010,0.6229,18,394
0.2034,0.7966,0.2000,3.4674,0.9000,527.95,219.79,0.5010,0.5537,18,395
0.2309,0.7691,0.2000,3.4674,1,510.46,189.89,0.5007,0.4995,60,396
0.0325,0.9675,0.3000,3.4674,0.0100,630.73,644.19,0.5010,49.9695,60,397
0.0420,0.9580,0.3000,3.4674,0.1000,624.99,592.5,0.5010,4.9970,60,398
0.0547,0.9453,0.3000,3.4674,0.2000,617.28,536.51,0.5010,2.4933,33,399
0.4085,0.5915,0,1,0.3000,404.89,543.52,1.7374,5.7906,60,4
0.4531,0.5469,0.3000,1,0.6000,378.17,453.1,1.7372,2.8818,28,40
0.0696,0.9304,0.3000,3.4674,0.3000,607.94,482.32,0.5015,1.6656,60,400
0.0877,0.9123,0.3000,3.4674,0.4000,597.35,430.98,0.5010,1.2466,19,401
0.1082,0.8918,0.3000,3.4674,0.5000,585.09,382.37,0.5010,0.9973,24,402
0.1309,0.8691,0.3000,3.4674,0.6000,571.68,337.43,0.5005,0.8329,60,403
0.1561,0.8439,0.3000,3.4674,0.7000,556.37,295.47,0.5010,0.7123,18,404
0.1830,0.8170,0.3000,3.4674,0.8000,540.23,257.75,0.5009,0.6232,17,405
0.2113,0.7887,0.3000,3.4674,0.9000,523.2,224.07,0.5009,0.5540,17,406
0.2389,0.7611,0.3000,3.4674,1,505.67,194.53,0.5004,0.4997,60,407
0.0322,0.9678,0.4000,3.4674,0.0100,630.65,644.19,0.5010,49.9130,34,408
0.0427,0.9573,0.4000,3.4674,0.1000,624.37,592.53,0.5010,4.9913,34,409
0.4665,0.5335,0.3000,1,0.7000,370.06,425.98,1.7370,2.4753,60,41
0.0567,0.9433,0.4000,3.4674,0.2000,615.99,536.75,0.5010,2.4957,36,410
0.0736,0.9264,0.4000,3.4674,0.3000,606.09,482.97,0.5017,1.6663,60,411
0.0927,0.9073,0.4000,3.4674,0.4000,595.11,432.58,0.5001,1.2498,60,412
0.1134,0.8866,0.4000,3.4674,0.5000,582.06,384.28,0.5005,0.9999,60,413
0.1369,0.8631,0.4000,3.4674,0.6000,567.75,339.52,0.5006,0.8333,60,414
0.1626,0.8374,0.4000,3.4674,0.7000,552.4,298.55,0.5006,0.7142,60,415
0.1901,0.8099,0.4000,3.4674,0.8000,535.76,261.09,0.5012,0.6250,60,416
0.2186,0.7814,0.4000,3.4674,0.9000,518.85,227.98,0.5008,0.5544,16,417
0.2451,0.7549,0.4000,3.4674,1,501.28,198.68,0.5008,0.4989,16,418
0.0323,0.9677,0.5000,3.4674,0.0100,630.59,644.19,0.5010,49.9310,36,419
0.4798,0.5202,0.3000,1,0.8000,362.22,400.41,1.7366,2.1658,60,42
0.0448,0.9552,0.5000,3.4674,0.1000,623.8,592.65,0.5012,5.0003,60,420
0.0589,0.9411,0.5000,3.4674,0.2000,614.67,537.01,0.5010,2.4965,29,421
0.0765,0.9235,0.5000,3.4674,0.3000,604.09,483.7,0.5010,1.6643,20,422
0.0966,0.9034,0.5000,3.4674,0.4000,592.05,433.09,0.5010,1.2481,18,423
0.1189,0.8811,0.5000,3.4674,0.5000,578.64,385.59,0.5009,0.9984,17,424
0.1434,0.8566,0.5000,3.4674,0.6000,563.98,341.52,0.5010,0.8321,19,425
0.1695,0.8305,0.5000,3.4674,0.7000,548.35,301.33,0.5007,0.7144,60,426
0.1970,0.8030,0.5000,3.4674,0.8000,531.82,264.47,0.5008,0.6239,16,427
0.2255,0.7745,0.5000,3.4674,0.9000,514.7,231.71,0.5009,0.5547,17,428
0.2534,0.7466,0.5000,3.4674,1,497.33,202.74,0.5013,0.4999,60,429
0.4930,0.5070,0.3000,1,0.9000,354.29,376.21,1.7372,1.9251,60,43
0.0325,0.9675,0.6000,3.4674,0.0100,630.53,644.19,0.5010,49.9521,35,430
0.0450,0.9550,0.6000,3.4674,0.1000,623.06,592.72,0.5007,5.0014,60,431
0.0613,0.9387,0.6000,3.4674,0.2000,613.21,537.31,0.5010,2.4976,36,432
0.0799,0.9201,0.6000,3.4674,0.3000,601.72,484.23,0.5014,1.6667,60,433
0.1017,0.8983,0.6000,3.4674,0.4000,589.12,434.17,0.5015,1.2504,60,434
0.1247,0.8753,0.6000,3.4674,0.5000,575.15,387.34,0.5010,0.9991,36,435
0.1498,0.8502,0.6000,3.4674,0.6000,560.1,343.85,0.5008,0.8322,16,436
0.1761,0.8239,0.6000,3.4674,0.7000,543.91,304,0.5008,0.7147,60,437
0.2043,0.7957,0.6000,3.4674,0.8000,527.45,267.96,0.5008,0.6242,16,438
0.2326,0.7674,0.6000,3.4674,0.9000,510.58,236.27,0.5009,0.5562,60,439
0.5045,0.4955,0.3000,1,1,346.58,353.46,1.7368,1.7326,60,44
0.2595,0.7405,0.6000,3.4674,1,493.02,206.91,0.5006,0.4991,15,440
0.0328,0.9672,0.7000,3.4674,0.0100,630.49,644.2,0.5007,50.0261,60,441
0.0463,0.9537,0.7000,3.4674,0.1000,622.22,592.75,0.5010,4.9973,40,442
0.0640,0.9360,0.7000,3.4674,0.2000,611.56,537.7,0.5008,2.5016,60,443
0.0843,0.9157,0.7000,3.4674,0.3000,599.43,485.1,0.5010,1.6656,19,444
0.1065,0.8935,0.7000,3.4674,0.4000,585.84,435.42,0.5012,1.2507,60,445
0.1311,0.8689,0.7000,3.4674,0.5000,571.33,389.25,0.5010,0.9995,31,446
0.1574,0.8426,0.7000,3.4674,0.6000,555.69,346.44,0.5013,0.8338,60,447
0.1842,0.8158,0.7000,3.4674,0.7000,539.48,307.27,0.5008,0.7136,16,448
0.2121,0.7879,0.7000,3.4674,0.8000,522.62,272.08,0.5009,0.6259,60,449
0.3694,0.6306,0.4000,1,0.0100,428.28,646.22,1.7374,173.3577,60,45
0.2407,0.7593,0.7000,3.4674,0.9000,505.81,240.23,0.5006,0.5560,60,450
0.2677,0.7323,0.7000,3.4674,1,488.27,211.66,0.5008,0.4995,16,451
0.0327,0.9673,0.8000,3.4674,0.0100,630.36,644.2,0.5010,50.0400,60,452
0.0478,0.9522,0.8000,3.4674,0.1000,621.31,592.86,0.5010,5.0040,53,453
0.0672,0.9328,0.8000,3.4674,0.2000,609.75,538.03,0.5011,2.5020,60,454
0.0889,0.9111,0.8000,3.4674,0.3000,596.69,485.93,0.5010,1.6664,19,455
0.1126,0.8874,0.8000,3.4674,0.4000,582.43,436.95,0.5009,1.2496,17,456
0.1380,0.8620,0.8000,3.4674,0.5000,567.17,391.5,0.5008,1.0008,60,457
0.1652,0.8348,0.8000,3.4674,0.6000,551.12,349.21,0.5008,0.8339,60,458
0.1920,0.8080,0.8000,3.4674,0.7000,534.76,311.51,0.5004,0.7155,60,459
0.3829,0.6171,0.4000,1,0.1000,420.29,612.98,1.7371,17.3357,60,46
0.2205,0.7795,0.8000,3.4674,0.8000,517.36,276.1,0.5007,0.6255,60,460
0.2497,0.7503,0.8000,3.4674,0.9000,500.09,244.77,0.5011,0.5557,60,461
0.2766,0.7234,0.8000,3.4674,1,483.13,216.8,0.5006,0.4996,15,462
0.0338,0.9662,0.9000,3.4674,0.0100,630.3,644.2,0.5014,50.0165,60,463
0.0499,0.9501,0.9000,3.4674,0.1000,620.31,592.98,0.5010,5.0047,60,464
0.0706,0.9294,0.9000,3.4674,0.2000,607.66,538.41,0.5010,2.5004,20,465
0.0938,0.9062,0.9000,3.4674,0.3000,593.67,486.86,0.5010,1.6679,60,466
0.1198,0.8802,0.9000,3.4674,0.4000,578.68,438.69,0.5012,1.2505,60,467
0.1458,0.8542,0.9000,3.4674,0.5000,562.55,393.62,0.5009,1.0000,17,468
0.1734,0.8266,0.9000,3.4674,0.6000,545.96,352.31,0.5008,0.8331,16,469
0.3977,0.6023,0.4000,1,0.2000,411.36,577.74,1.7368,8.6677,60,47
0.2014,0.7986,0.9000,3.4674,0.7000,529.28,314.86,0.5000,0.7141,60,470
0.2306,0.7694,0.9000,3.4674,0.8000,511.91,280.8,0.5010,0.6252,60,471
0.2588,0.7412,0.9000,3.4674,0.9000,494.34,249.79,0.5008,0.5559,60,472
0.2865,0.7135,0.9000,3.4674,1,477.86,222.93,0.5006,0.5004,60,473
0.0337,0.9663,1,3.4674,0.0100,630.22,644.21,0.5007,50.1002,60,474
0.0514,0.9486,1,3.4674,0.1000,619.13,593.09,0.5010,5.0100,35,475
0.0743,0.9257,1,3.4674,0.2000,605.4,538.92,0.5010,2.5051,60,476
0.0991,0.9009,1,3.4674,0.3000,590.45,488.02,0.5005,1.6704,60,477
0.1261,0.8739,1,3.4674,0.4000,574.36,440.24,0.5009,1.2521,60,478
0.1540,0.8460,1,3.4674,0.5000,557.7,396.2,0.5011,1.0022,60,479
0.4125,0.5875,0.4000,1,0.3000,402.54,544.24,1.7375,5.7786,60,48
0.1825,0.8175,1,3.4674,0.6000,540.52,355.67,0.5009,0.8347,60,480
0.2117,0.7883,1,3.4674,0.7000,523.13,318.64,0.5011,0.7157,60,481
0.2403,0.7597,1,3.4674,0.8000,505.83,285.33,0.5008,0.6260,16,482
0.2690,0.7310,1,3.4674,0.9000,488.58,255.27,0.5008,0.5564,16,483
0.2973,0.7027,1,3.4674,1,471.54,228.37,0.5011,0.5010,60,484
0.0055,0.9945,0,5.2481,0.0100,646.71,644.03,0.3310,33.1010,60,485
0.0080,0.9920,0,5.2481,0.1000,645.2,590.48,0.3310,3.3101,25,486
0.0120,0.9880,0,5.2481,0.2000,642.77,531.45,0.3310,1.6551,29,487
0.0172,0.9828,0,5.2481,0.3000,639.19,472.92,0.3314,1.1032,60,488
0.0265,0.9735,0,5.2481,0.4000,634.28,416.02,0.3314,0.8274,60,489
0.4268,0.5732,0.4000,1,0.4000,393.84,512.46,1.7370,4.3340,60,49
0.0376,0.9624,0,5.2481,0.5000,627.43,361.28,0.3310,0.6620,19,490
0.0529,0.9471,0,5.2481,0.6000,618.26,309.04,0.3310,0.5517,19,491
0.0727,0.9273,0,5.2481,0.7000,606.4,260.52,0.3310,0.4728,18,492
0.0981,0.9019,0,5.2481,0.8000,591.52,216.47,0.3313,0.4134,60,493
0.1261,0.8739,0,5.2481,0.9000,574.37,178.78,0.3311,0.3679,60,494
0.1600,0.8400,0,5.2481,1,553.98,146.02,0.3310,0.3310,18,495
0.0055,0.9945,0.1000,5.2481,0.0100,646.7,644.03,0.3311,32.9468,60,496
0.0081,0.9919,0.1000,5.2481,0.1000,645.13,590.45,0.3310,3.2854,28,497
0.0124,0.9876,0.1000,5.2481,0.2000,642.59,531.41,0.3310,1.6427,28,498
0.0185,0.9815,0.1000,5.2481,0.3000,638.91,473.24,0.3310,1.0951,25,499
0.4219,0.5781,0,1,0.4000,396.92,511.27,1.7370,4.3428,60,5
0.4409,0.5591,0.4000,1,0.5000,385.42,482.36,1.7362,3.4672,60,50
0.0269,0.9731,0.1000,5.2481,0.4000,633.74,416.53,0.3308,0.8238,60,500
0.0393,0.9607,0.1000,5.2481,0.5000,626.66,361.79,0.3310,0.6593,60,501
0.0542,0.9458,0.1000,5.2481,0.6000,617.14,309.89,0.3306,0.5494,60,502
0.0751,0.9249,0.1000,5.2481,0.7000,604.92,261.46,0.3310,0.4693,19,503
0.1005,0.8995,0.1000,5.2481,0.8000,589.87,217.85,0.3313,0.4121,60,504
0.1297,0.8703,0.1000,5.2481,0.9000,572.21,179.95,0.3310,0.3650,18,505
0.1607,0.8393,0.1000,5.2481,1,552.74,148.52,0.3306,0.3296,60,506
0.0050,0.9950,0.2000,5.2481,0.0100,646.68,644.03,0.3310,32.9914,60,507
0.0089,0.9911,0.2000,5.2481,0.1000,644.96,590.47,0.3311,3.2991,60,508
0.0131,0.9869,0.2000,5.2481,0.2000,642.12,531.5,0.3310,1.6463,27,509
0.4551,0.5449,0.4000,1,0.6000,376.95,453.83,1.7372,2.8845,27,51
0.0218,0.9782,0.2000,5.2481,0.3000,638.01,473.47,0.3316,1.0975,20,510
0.0296,0.9704,0.2000,5.2481,0.4000,632.26,416.97,0.3310,0.8231,19,511
0.0426,0.9574,0.2000,5.2481,0.5000,624.46,362.64,0.3310,0.6585,18,512
0.0596,0.9404,0.2000,5.2481,0.6000,614.26,311.33,0.3310,0.5487,18,513
0.0810,0.9190,0.2000,5.2481,0.7000,601.42,263.9,0.3309,0.4703,17,514
0.1079,0.8921,0.2000,5.2481,0.8000,585.97,221.3,0.3314,0.4126,60,515
0.1369,0.8631,0.2000,5.2481,0.9000,567.87,183.84,0.3309,0.3658,17,516
0.1660,0.8340,0.2000,5.2481,1,547.77,152.18,0.3309,0.3291,16,517
0.0051,0.9949,0.3000,5.2481,0.0100,646.66,644.02,0.3315,33.0052,60,518
0.0095,0.9905,0.3000,5.2481,0.1000,644.71,590.58,0.3307,3.3004,60,519
0.4688,0.5312,0.4000,1,0.7000,368.72,426.9,1.7372,2.4724,28,52
0.0155,0.9845,0.3000,5.2481,0.2000,641.55,531.89,0.3307,1.6501,60,520
0.0224,0.9776,0.3000,5.2481,0.3000,636.7,473.65,0.3315,1.1001,60,521
0.0323,0.9677,0.3000,5.2481,0.4000,630.25,417.58,0.3312,0.8254,60,522
0.0472,0.9528,0.3000,5.2481,0.5000,621.6,364.03,0.3311,0.6603,60,523
0.0656,0.9344,0.3000,5.2481,0.6000,610.62,313.51,0.3310,0.5491,18,524
0.0881,0.9119,0.3000,5.2481,0.7000,597.05,267.07,0.3309,0.4707,29,525
0.1144,0.8856,0.3000,5.2481,0.8000,580.92,225.15,0.3306,0.4116,17,526
0.1457,0.8543,0.3000,5.2481,0.9000,562.61,188.59,0.3309,0.3659,16,527
0.1753,0.8247,0.3000,5.2481,1,542.5,157.45,0.3309,0.3293,16,528
0.0056,0.9944,0.4000,5.2481,0.0100,646.65,644.03,0.3310,33.0281,60,529
0.4823,0.5177,0.4000,1,0.8000,360.65,401.47,1.7374,2.1670,60,53
0.0093,0.9907,0.4000,5.2481,0.1000,644.39,590.52,0.3310,3.2977,27,530
0.0143,0.9857,0.4000,5.2481,0.2000,640.65,531.56,0.3313,1.6509,60,531
0.0243,0.9757,0.4000,5.2481,0.3000,635.45,474.26,0.3310,1.0991,18,532
0.0362,0.9638,0.4000,5.2481,0.4000,628.27,418.58,0.3309,0.8243,17,533
0.0523,0.9477,0.4000,5.2481,0.5000,619.11,366.06,0.3305,0.6606,60,534
0.0716,0.9284,0.4000,5.2481,0.6000,607.08,315.63,0.3309,0.5494,16,535
0.0965,0.9035,0.4000,5.2481,0.7000,593.2,270.67,0.3308,0.4720,60,536
0.1218,0.8782,0.4000,5.2481,0.8000,576.78,229.73,0.3302,0.4130,60,537
0.1533,0.8467,0.4000,5.2481,0.9000,558.13,193.21,0.3307,0.3671,60,538
0.1848,0.8152,0.4000,5.2481,1,537.22,161.75,0.3312,0.3302,60,539
0.4955,0.5045,0.4000,1,0.9000,352.76,377.5,1.7375,1.9261,60,54
0.0056,0.9944,0.5000,5.2481,0.0100,646.62,644.03,0.3310,32.9890,34,540
0.0099,0.9901,0.5000,5.2481,0.1000,644.06,590.55,0.3310,3.2989,27,541
0.0168,0.9832,0.5000,5.2481,0.2000,639.9,531.94,0.3310,1.6494,19,542
0.0267,0.9733,0.5000,5.2481,0.3000,634,474.7,0.3310,1.0996,29,543
0.0393,0.9607,0.5000,5.2481,0.4000,626.02,419.32,0.3310,0.8258,60,544
0.0565,0.9435,0.5000,5.2481,0.5000,615.96,366.86,0.3309,0.6595,17,545
0.0775,0.9225,0.5000,5.2481,0.6000,603.51,317.77,0.3309,0.5496,16,546
0.1018,0.8982,0.5000,5.2481,0.7000,588.87,272.98,0.3308,0.4719,60,547
0.1300,0.8700,0.5000,5.2481,0.8000,572.14,232.79,0.3308,0.4128,60,548
0.1626,0.8374,0.5000,5.2481,0.9000,552.96,196.47,0.3319,0.3671,60,549
0.5064,0.4936,0.4000,1,1,345.06,354.95,1.7371,1.7306,20,55
0.1928,0.8072,0.5000,5.2481,1,533.63,166.49,0.3310,0.3305,60,550
0.0057,0.9943,0.6000,5.2481,0.0100,646.59,644.03,0.3310,33.0443,55,551
0.0104,0.9896,0.6000,5.2481,0.1000,643.67,590.61,0.3310,3.3046,60,552
0.0184,0.9816,0.6000,5.2481,0.2000,638.95,532.14,0.3310,1.6502,25,553
0.0298,0.9702,0.6000,5.2481,0.3000,632.37,475.25,0.3311,1.1001,60,554
0.0439,0.9561,0.6000,5.2481,0.4000,623.68,420.41,0.3309,0.8247,16,555
0.0621,0.9379,0.6000,5.2481,0.5000,613.05,369.44,0.3300,0.6609,60,556
0.0832,0.9168,0.6000,5.2481,0.6000,599.65,320.23,0.3305,0.5495,16,557
0.1094,0.8906,0.6000,5.2481,0.7000,584.36,275.83,0.3308,0.4711,15,558
0.1379,0.8621,0.6000,5.2481,0.8000,567.25,236.1,0.3308,0.4122,15,559
0.3694,0.6306,0.5000,1,0.0100,428.26,646.22,1.7374,173.3964,60,56
0.1690,0.8310,0.6000,5.2481,0.9000,548.64,201.14,0.3308,0.3664,15,560
0.2008,0.7992,0.6000,5.2481,1,528.79,171.24,0.3304,0.3304,60,561
0.0048,0.9952,0.7000,5.2481,0.0100,646.53,644.02,0.3313,33.0223,60,562
0.0113,0.9887,0.7000,5.2481,0.1000,643.24,590.64,0.3310,3.3017,39,563
0.0203,0.9797,0.7000,5.2481,0.2000,637.85,532.37,0.3310,1.6508,27,564
0.0326,0.9674,0.7000,5.2481,0.3000,630.44,475.78,0.3309,1.1003,17,565
0.0486,0.9514,0.7000,5.2481,0.4000,620.87,421.54,0.3309,0.8251,16,566
0.0688,0.9312,0.7000,5.2481,0.5000,609.33,370.94,0.3308,0.6608,60,567
0.0914,0.9086,0.7000,5.2481,0.6000,595.18,322.77,0.3308,0.5499,15,568
0.1178,0.8822,0.7000,5.2481,0.7000,579.35,279.33,0.3308,0.4713,15,569
0.3833,0.6167,0.5000,1,0.1000,420.06,613.01,1.7368,17.3396,60,57
0.1465,0.8535,0.7000,5.2481,0.8000,561.95,240.58,0.3308,0.4132,60,570
0.1780,0.8220,0.7000,5.2481,0.9000,543.22,206,0.3308,0.3666,15,571
0.2086,0.7914,0.7000,5.2481,1,523.67,176.25,0.3308,0.3299,15,572
0.0067,0.9933,0.8000,5.2481,0.0100,646.53,644.04,0.3310,33.0361,60,573
0.0129,0.9871,0.8000,5.2481,0.1000,642.73,590.81,0.3307,3.3036,60,574
0.0232,0.9768,0.8000,5.2481,0.2000,636.64,532.93,0.3305,1.6518,60,575
0.0362,0.9638,0.8000,5.2481,0.3000,628.18,476.68,0.3311,1.1014,60,576
0.0540,0.9460,0.8000,5.2481,0.4000,617.61,422.86,0.3309,0.8254,16,577
0.0752,0.9248,0.8000,5.2481,0.5000,604.88,372.44,0.3308,0.6601,15,578
0.0998,0.9002,0.8000,5.2481,0.6000,590.15,325.79,0.3308,0.5501,15,579
0.3985,0.6015,0.5000,1,0.2000,410.93,577.85,1.7365,8.6698,60,58
0.1271,0.8729,0.8000,5.2481,0.7000,573.73,283.28,0.3308,0.4715,15,580
0.1568,0.8432,0.8000,5.2481,0.8000,555.94,245.14,0.3308,0.4126,15,581
0.1881,0.8119,0.8000,5.2481,0.9000,537.14,211.57,0.3310,0.3670,60,582
0.2188,0.7812,0.8000,5.2481,1,517.73,182.18,0.3308,0.3301,15,583
0.0050,0.9950,0.9000,5.2481,0.0100,646.45,644.03,0.3307,33.0512,60,584
0.0133,0.9867,0.9000,5.2481,0.1000,642.05,590.76,0.3310,3.3041,35,585
0.0249,0.9751,0.9000,5.2481,0.2000,634.86,532.64,0.3319,1.6532,60,586
0.0408,0.9592,0.9000,5.2481,0.3000,625.54,477.24,0.3310,1.1012,18,587
0.0603,0.9397,0.9000,5.2481,0.4000,613.85,424.34,0.3309,0.8257,16,588
0.0830,0.9170,0.9000,5.2481,0.5000,599.69,374.39,0.3315,0.6612,60,589
0.4136,0.5864,0.5000,1,0.3000,401.83,544.45,1.7371,5.7798,60,59
0.1092,0.8908,0.9000,5.2481,0.6000,584.47,329.19,0.3310,0.5506,18,590
0.1380,0.8620,0.9000,5.2481,0.7000,567.52,287.91,0.3312,0.4727,60,591
0.1678,0.8322,0.9000,5.2481,0.8000,549.33,250.4,0.3308,0.4127,15,592
0.2000,0.8000,0.9000,5.2481,0.9000,530.27,217.63,0.3309,0.3672,60,593
0.2289,0.7711,0.9000,5.2481,1,511.27,188.78,0.3309,0.3298,60,594
0.0059,0.9941,1,5.2481,0.0100,646.39,644.03,0.3313,33.1011,60,595
0.0138,0.9862,1,5.2481,0.1000,641.18,590.77,0.3314,3.3103,60,596
0.0289,0.9711,1,5.2481,0.2000,633.05,533.36,0.3314,1.6553,60,597
0.0458,0.9542,1,5.2481,0.3000,622.48,478.25,0.3309,1.1029,17,598
0.0673,0.9327,1,5.2481,0.4000,609.61,426.23,0.3308,0.8272,17,599
0.4352,0.5648,0,1,0.5000,388.88,480.59,1.7367,3.4744,60,6
0.4282,0.5718,0.5000,1,0.4000,393.02,512.81,1.7368,4.3346,60,60
0.0920,0.9080,1,5.2481,0.5000,594.74,377.61,0.3309,0.6617,17,600
0.1195,0.8805,1,5.2481,0.6000,578.3,333.01,0.3309,0.5515,16,601
0.1488,0.8512,1,5.2481,0.7000,560.67,292.55,0.3309,0.4727,17,602
0.1798,0.8202,1,5.2481,0.8000,542.15,256.28,0.3310,0.4138,60,603
0.2113,0.7887,1,5.2481,0.9000,523.23,224.09,0.3308,0.3675,15,604
0.2427,0.7573,1,5.2481,1,503.75,195.68,0.3314,0.3306,60,605
0.0014,0.9986,0,7.9433,0.0100,649.77,644.01,0.2186,21.8690,60,606
-0.0012,1.0012,0,7.9433,0.1000,649.57,589.79,0.2192,2.1868,60,607
1.7600e-04,0.9998,0,7.9433,0.2000,649.16,529.87,0.2190,1.0937,60,608
0.0027,0.9973,0,7.9433,0.3000,648.38,470.48,0.2187,0.7290,20,609
0.4428,0.5572,0.5000,1,0.5000,384.28,482.82,1.7374,3.4678,60,61
