ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.1054,0.8946,0.9000,2.5119,0.1000,586.78,596.3,0.6916,6.9032,28,343
0.1306,0.8694,0.9000,2.5119,0.2000,571.64,545.63,0.6916,3.4516,26,344
0.1567,0.8433,0.9000,2.5119,0.3000,556.07,498.12,0.6918,2.3028,60,345
0.1827,0.8173,0.9000,2.5119,0.4000,540.26,453.86,0.6915,1.7271,60,346
0.2095,0.7905,0.9000,2.5119,0.5000,524.32,412.76,0.6916,1.3806,38,347
0.2360,0.7640,0.9000,2.5119,0.6000,508.57,375.06,0.6915,1.1517,60,348
0.2623,0.7377,0.9000,2.5119,0.7000,492.94,340.46,0.6911,0.9871,60,349
0.3825,0.6175,0.3000,1,0.1000,420.54,612.95,1.7373,17.3262,60,35
0.2883,0.7117,0.9000,2.5119,0.8000,477.02,308.29,0.6914,0.8627,17,350
0.3138,0.6862,0.9000,2.5119,0.9000,461.74,279.34,0.6913,0.7667,16,351
0.3375,0.6625,0.9000,2.5119,1,446.79,253.12,0.6913,0.6900,16,352
0.0837,0.9163,1,2.5119,0.0100,599.83,644.5,0.6914,69.1577,60,353
0.1071,0.8929,1,2.5119,0.1000,585.67,596.42,0.6916,6.9159,60,354
0.1343,0.8657,1,2.5119,0.2000,569.5,546,0.6924,3.4579,60,355
0.1613,0.8387,1,2.5119,0.3000,553.22,499.03,0.6916,2.3053,60,356
0.1887,0.8113,1,2.5119,0.4000,536.75,455.28,0.6916,1.7289,60,357
0.2158,0.7842,1,2.5119,0.5000,520.32,414.88,0.6914,1.3833,60,358
0.2432,0.7568,1,2.5119,0.6000,504.06,377.55,0.6913,1.1521,16,359
0.3968,0.6032,0.3000,1,0.2000,411.89,577.63,1.7370,8.6631,60,36
0.2700,0.7300,1,2.5119,0.7000,488,343.38,0.6913,0.9875,17,360
0.2962,0.7038,1,2.5119,0.8000,472.27,312.18,0.6913,0.8641,16,361
0.3218,0.6782,1,2.5119,0.9000,456.9,283.76,0.6913,0.7681,17,362
0.3467,0.6533,1,2.5119,1,442,258,0.6913,0.6913,16,363
0.0192,0.9808,0,3.9811,0.0100,638.46,644.12,0.4364,43.6356,60,364
0.0251,0.9749,0,3.9811,0.1000,634.95,591.5,0.4364,4.3636,32,365
0.0334,0.9666,0,3.9811,0.2000,629.97,534.01,0.4364,2.1818,26,366
0.0439,0.9561,0,3.9811,0.3000,623.63,477.91,0.4364,1.4545,23,367
0.0571,0.9429,0,3.9811,0.4000,615.71,423.72,0.4364,1.0909,30,368
0.0735,0.9265,0,3.9811,0.5000,606.13,372.35,0.4364,0.8731,60,369
0.4112,0.5888,0.3000,1,0.3000,403.29,544.02,1.7372,5.7636,31,37
0.0927,0.9073,0,3.9811,0.6000,594.39,323.37,0.4364,0.7273,27,370
0.1153,0.8847,0,3.9811,0.7000,580.81,278.43,0.4363,0.6233,20,371
0.1411,0.8589,0,3.9811,0.8000,565.33,237.74,0.4363,0.5454,20,372
0.1696,0.8304,0,3.9811,0.9000,548.38,201.93,0.4365,0.4853,60,373
0.2007,0.7993,0,3.9811,1,529.55,170.45,0.4363,0.4363,18,374
0.0193,0.9807,0.1000,3.9811,0.0100,638.45,644.11,0.4363,43.4534,60,375
0.0249,0.9751,0.1000,3.9811,0.1000,634.81,591.48,0.4364,4.3455,60,376
0.0347,0.9653,0.1000,3.9811,0.2000,629.8,534.2,0.4361,2.1729,60,377
0.0448,0.9552,0.1000,3.9811,0.3000,623.13,477.99,0.4364,1.4437,29,378
0.0587,0.9413,0.1000,3.9811,0.4000,615.07,424.13,0.4362,1.0864,60,379
0.4253,0.5747,0.3000,1,0.4000,394.83,512.09,1.7371,4.3316,60,38
0.0750,0.9250,0.1000,3.9811,0.5000,605.02,372.41,0.4364,0.8662,24,380
0.0947,0.9053,0.1000,3.9811,0.6000,593.15,324.03,0.4363,0.7218,20,381
0.1176,0.8824,0.1000,3.9811,0.7000,579.28,279.3,0.4364,0.6205,60,382
0.1438,0.8562,0.1000,3.9811,0.8000,563.71,238.97,0.4363,0.5414,19,383
0.1726,0.8274,0.1000,3.9811,0.9000,546.44,203.15,0.4363,0.4812,19,384
0.2003,0.7997,0.1000,3.9811,1,528.01,172.26,0.4360,0.4346,60,385
0.0193,0.9807,0.2000,3.9811,0.0100,638.42,644.11,0.4364,43.4052,37,386
0.0260,0.9740,0.2000,3.9811,0.1000,634.5,591.54,0.4363,4.3506,60,387
0.0351,0.9649,0.2000,3.9811,0.2000,628.92,534.15,0.4364,2.1703,26,388
0.0477,0.9523,0.2000,3.9811,0.3000,621.93,478.59,0.4362,1.4500,60,389
0.4393,0.5607,0.3000,1,0.5000,386.45,481.8,1.7371,3.4651,60,39
0.0616,0.9384,0.2000,3.9811,0.4000,613.27,424.98,0.4358,1.0875,60,390
0.0799,0.9201,0.2000,3.9811,0.5000,602.63,373.73,0.4367,0.8702,60,391
0.0998,0.9002,0.2000,3.9811,0.6000,590.11,325.84,0.4363,0.7234,19,392
0.1236,0.8764,0.2000,3.9811,0.7000,575.83,281.84,0.4363,0.6200,18,393
0.1503,0.8497,0.2000,3.9811,0.8000,559.84,242.06,0.4363,0.5425,19,394
0.1794,0.8206,0.2000,3.9811,0.9000,542.13,206.6,0.4366,0.4834,60,395
0.2061,0.7939,0.2000,3.9811,1,523.82,176.14,0.4363,0.4340,17,396
0.0194,0.9806,0.3000,3.9811,0.0100,638.38,644.11,0.4364,43.4315,40,397
0.0270,0.9730,0.3000,3.9811,0.1000,634.11,591.66,0.4360,4.3521,60,398
0.0369,0.9631,0.3000,3.9811,0.2000,627.87,534.39,0.4364,2.1761,60,399
0.4085,0.5915,0,1,0.3000,404.96,543.53,1.7373,5.7907,60,4
0.4530,0.5470,0.3000,1,0.6000,378.17,453.1,1.7372,2.8818,31,40
0.0504,0.9496,0.3000,3.9811,0.3000,620.29,479.16,0.4360,1.4508,60,400
0.0655,0.9345,0.3000,3.9811,0.4000,610.61,425.66,0.4364,1.0881,60,401
0.0835,0.9165,0.3000,3.9811,0.5000,599.02,374.89,0.4365,0.8704,60,402
0.1063,0.8937,0.3000,3.9811,0.6000,586.23,328.18,0.4363,0.7238,19,403
0.1325,0.8675,0.3000,3.9811,0.7000,571,284.48,0.4376,0.6216,60,404
0.1583,0.8417,0.3000,3.9811,0.8000,555.04,245.9,0.4363,0.5428,17,405
0.1876,0.8124,0.3000,3.9811,0.9000,537.43,211.25,0.4362,0.4824,16,406
0.2159,0.7841,0.3000,3.9811,1,518.66,180.97,0.4367,0.4350,60,407
0.0200,0.9800,0.4000,3.9811,0.0100,638.38,644.12,0.4361,43.5394,60,408
0.0272,0.9728,0.4000,3.9811,0.1000,633.45,591.55,0.4368,4.3539,60,409
0.4665,0.5335,0.3000,1,0.7000,370.06,425.98,1.7370,2.4753,60,41
0.0388,0.9612,0.4000,3.9811,0.2000,626.74,534.59,0.4364,2.1736,27,410
0.0538,0.9462,0.4000,3.9811,0.3000,618.59,479.9,0.4357,1.4513,60,411
0.0698,0.9302,0.4000,3.9811,0.4000,608.12,426.66,0.4363,1.0867,18,412
0.0898,0.9102,0.4000,3.9811,0.5000,596.14,376.83,0.4363,0.8694,18,413
0.1126,0.8874,0.4000,3.9811,0.6000,582.46,330.43,0.4363,0.7244,17,414
0.1380,0.8620,0.4000,3.9811,0.7000,567.19,287.88,0.4363,0.6209,17,415
0.1665,0.8335,0.4000,3.9811,0.8000,550.8,249.87,0.4365,0.5444,60,416
0.1958,0.8042,0.4000,3.9811,0.9000,532.61,215.28,0.4368,0.4841,60,417
0.2230,0.7770,0.4000,3.9811,1,514.45,185.5,0.4360,0.4344,15,418
0.0195,0.9805,0.5000,3.9811,0.0100,638.29,644.11,0.4364,43.4881,36,419
0.4798,0.5202,0.3000,1,0.8000,362.22,400.41,1.7366,2.1658,60,42
0.0284,0.9716,0.5000,3.9811,0.1000,632.97,591.67,0.4364,4.3488,30,420
0.0408,0.9592,0.5000,3.9811,0.2000,625.54,534.83,0.4363,2.1743,20,421
0.0550,0.9450,0.5000,3.9811,0.3000,616.43,480.12,0.4357,1.4518,60,422
0.0741,0.9259,0.5000,3.9811,0.4000,605.45,427.56,0.4367,1.0888,60,423
0.0951,0.9049,0.5000,3.9811,0.5000,592.93,378.43,0.4363,0.8696,17,424
0.1188,0.8812,0.5000,3.9811,0.6000,578.75,332.64,0.4362,0.7245,16,425
0.1448,0.8552,0.5000,3.9811,0.7000,563.12,290.72,0.4362,0.6210,16,426
0.1728,0.8272,0.5000,3.9811,0.8000,546.3,252.87,0.4362,0.5434,16,427
0.2023,0.7977,0.5000,3.9811,0.9000,528.62,219.17,0.4360,0.4828,15,428
0.2303,0.7697,0.5000,3.9811,1,510.28,189.65,0.4360,0.4345,15,429
0.4930,0.5070,0.3000,1,0.9000,354.29,376.21,1.7372,1.9251,60,43
0.0197,0.9803,0.6000,3.9811,0.0100,638.25,644.12,0.4363,43.5610,60,430
0.0294,0.9706,0.6000,3.9811,0.1000,632.35,591.73,0.4364,4.3507,31,431
0.0435,0.9565,0.6000,3.9811,0.2000,624.33,535.29,0.4360,2.1776,60,432
0.0595,0.9405,0.6000,3.9811,0.3000,614.32,480.63,0.4363,1.4501,18,433
0.0785,0.9215,0.6000,3.9811,0.4000,602.73,428.94,0.4361,1.0891,60,434
0.1009,0.8991,0.6000,3.9811,0.5000,589.43,380.24,0.4364,0.8712,58,435
0.1255,0.8745,0.6000,3.9811,0.6000,574.72,335.07,0.4363,0.7250,17,436
0.1522,0.8478,0.6000,3.9811,0.7000,558.57,293.67,0.4365,0.6215,40,437
0.1804,0.8196,0.6000,3.9811,0.8000,541.58,256.57,0.4364,0.5441,60,438
0.2100,0.7900,0.6000,3.9811,0.9000,524.03,223.29,0.4360,0.4830,15,439
0.5045,0.4955,0.3000,1,1,346.58,353.46,1.7368,1.7326,60,44
0.2397,0.7603,0.6000,3.9811,1,506.07,194.44,0.4363,0.4357,60,440
0.0197,0.9803,0.7000,3.9811,0.0100,638.17,644.12,0.4364,43.5710,57,441
0.0312,0.9688,0.7000,3.9811,0.1000,631.61,591.8,0.4368,4.3571,60,442
0.0448,0.9552,0.7000,3.9811,0.2000,622.58,535.25,0.4367,2.1786,60,443
0.0634,0.9366,0.7000,3.9811,0.3000,611.95,481.34,0.4363,1.4506,18,444
0.0841,0.9159,0.7000,3.9811,0.4000,599.53,430.1,0.4363,1.0879,17,445
0.1074,0.8926,0.7000,3.9811,0.5000,585.6,382.25,0.4363,0.8714,60,446
0.1322,0.8678,0.7000,3.9811,0.6000,570.32,337.91,0.4359,0.7264,60,447
0.1601,0.8399,0.7000,3.9811,0.7000,553.95,297.13,0.4360,0.6213,15,448
0.1888,0.8112,0.7000,3.9811,0.8000,536.74,260.51,0.4360,0.5436,15,449
0.3695,0.6305,0.4000,1,0.0100,428.29,646.22,1.7377,173.3577,60,45
0.2185,0.7815,0.7000,3.9811,0.9000,519.36,228.37,0.4362,0.4843,60,450
0.2466,0.7534,0.7000,3.9811,1,500.81,199.12,0.4358,0.4352,60,451
0.0193,0.9807,0.8000,3.9811,0.0100,638.04,644.11,0.4369,43.5829,60,452
0.0318,0.9682,0.8000,3.9811,0.1000,630.82,591.86,0.4366,4.3584,60,453
0.0484,0.9516,0.8000,3.9811,0.2000,620.95,535.76,0.4364,2.1771,28,454
0.0683,0.9317,0.8000,3.9811,0.3000,609.38,482.32,0.4362,1.4515,26,455
0.0905,0.9095,0.8000,3.9811,0.4000,595.94,431.68,0.4366,1.0889,60,456
0.1138,0.8862,0.8000,3.9811,0.5000,580.89,383.92,0.4366,0.8709,60,457
0.1418,0.8582,0.8000,3.9811,0.6000,565.41,340.9,0.4366,0.7265,60,458
0.1693,0.8307,0.8000,3.9811,0.7000,549.2,301.88,0.4358,0.6231,60,459
0.3829,0.6171,0.4000,1,0.1000,420.28,612.98,1.7372,17.3358,60,46
0.1977,0.8023,0.8000,3.9811,0.8000,531.29,265.4,0.4362,0.5451,60,460
0.2279,0.7721,0.8000,3.9811,0.9000,513.27,232.76,0.4362,0.4829,60,461
0.2560,0.7440,0.8000,3.9811,1,495.4,204.74,0.4366,0.4356,60,462
0.0201,0.9799,0.9000,3.9811,0.0100,638.01,644.12,0.4363,43.5637,60,463
0.0333,0.9667,0.9000,3.9811,0.1000,629.86,591.94,0.4367,4.3564,60,464
0.0514,0.9486,0.9000,3.9811,0.2000,618.93,536.08,0.4364,2.1777,20,465
0.0725,0.9275,0.9000,3.9811,0.3000,606.1,482.85,0.4367,1.4523,60,466
0.0960,0.9040,0.9000,3.9811,0.4000,591.89,433.02,0.4363,1.0891,60,467
0.1228,0.8772,0.9000,3.9811,0.5000,576.46,386.65,0.4364,0.8710,60,468
0.1499,0.8501,0.9000,3.9811,0.6000,560.01,343.82,0.4362,0.7259,60,469
0.3977,0.6023,0.4000,1,0.2000,411.36,577.74,1.7368,8.6677,60,47
0.1759,0.8241,0.9000,3.9811,0.7000,542.91,305.24,0.4348,0.6232,60,470
0.2081,0.7919,0.9000,3.9811,0.8000,525.13,269.78,0.4362,0.5442,16,471
0.2375,0.7625,0.9000,3.9811,0.9000,507.44,238.57,0.4358,0.4840,60,472
0.2663,0.7337,0.9000,3.9811,1,489.4,210.5,0.4363,0.4355,17,473
0.0197,0.9803,1,3.9811,0.0100,637.89,644.12,0.4362,43.6351,60,474
0.0353,0.9647,1,3.9811,0.1000,628.8,592.12,0.4364,4.3636,28,475
0.0550,0.9450,1,3.9811,0.2000,616.7,536.6,0.4363,2.1815,60,476
0.0784,0.9216,1,3.9811,0.3000,602.94,484.12,0.4364,1.4545,60,477
0.1038,0.8962,1,3.9811,0.4000,587.82,435.05,0.4360,1.0908,60,478
0.1309,0.8691,1,3.9811,0.5000,571.4,389.29,0.4362,0.8723,17,479
0.4124,0.5876,0.4000,1,0.3000,402.53,544.24,1.7372,5.7690,35,48
0.1595,0.8405,1,3.9811,0.6000,554.28,347.42,0.4362,0.7270,16,480
0.1888,0.8112,1,3.9811,0.7000,536.66,309.36,0.4361,0.6231,17,481
0.2188,0.7812,1,3.9811,0.8000,518.74,275.01,0.4364,0.5454,60,482
0.2486,0.7514,1,3.9811,0.9000,500.86,244.22,0.4362,0.4846,16,483
0.2780,0.7220,1,3.9811,1,483.14,216.86,0.4360,0.4360,16,484
0.0015,0.9985,0,6.3096,0.0100,648.85,644,0.2756,27.5319,60,485
0.0031,0.9969,0,6.3096,0.1000,648.15,590.18,0.2753,2.7532,24,486
0.0051,0.9949,0,6.3096,0.2000,646.91,530.62,0.2753,1.3766,24,487
0.0085,0.9915,0,6.3096,0.3000,644.91,471.53,0.2753,0.9177,24,488
0.0139,0.9861,0,6.3096,0.4000,641.76,413.3,0.2754,0.6883,60,489
0.4269,0.5731,0.4000,1,0.4000,393.86,512.45,1.7372,4.3267,28,49
0.0218,0.9782,0,6.3096,0.5000,636.93,356.54,0.2753,0.5506,26,490
0.0337,0.9663,0,6.3096,0.6000,629.79,302.12,0.2753,0.4588,19,491
0.0507,0.9493,0,6.3096,0.7000,619.6,250.98,0.2754,0.3932,60,492
0.0732,0.9268,0,6.3096,0.8000,606.09,205.12,0.2753,0.3441,17,493
0.1021,0.8979,0,6.3096,0.9000,588.75,165.12,0.2753,0.3059,17,494
0.1356,0.8644,0,6.3096,1,567.26,131.41,0.2751,0.2753,60,495
0.0019,0.9981,0.1000,6.3096,0.0100,648.85,644.01,0.2753,27.3270,34,496
0.0031,0.9969,0.1000,6.3096,0.1000,648.12,590.14,0.2753,2.7327,27,497
0.0061,0.9939,0.1000,6.3096,0.2000,646.81,530.49,0.2757,1.3702,60,498
0.0100,0.9900,0.1000,6.3096,0.3000,644.69,471.6,0.2756,0.9139,60,499
0.4219,0.5781,0,1,0.4000,396.85,511.24,1.7373,4.3425,60,5
0.4409,0.5591,0.4000,1,0.5000,385.42,482.36,1.7362,3.4672,60,50
0.0145,0.9855,0.1000,6.3096,0.4000,641.33,413.35,0.2753,0.6832,24,500
0.0229,0.9771,0.1000,6.3096,0.5000,636.1,356.34,0.2758,0.5483,60,501
0.0356,0.9644,0.1000,6.3096,0.6000,628.77,302.89,0.2752,0.4570,60,502
0.0529,0.9471,0.1000,6.3096,0.7000,618.29,252.09,0.2753,0.3903,18,503
0.0759,0.9241,0.1000,6.3096,0.8000,604.43,206.69,0.2751,0.3427,60,504
0.1049,0.8951,0.1000,6.3096,0.9000,586.14,166.02,0.2756,0.3046,60,505
0.1336,0.8664,0.1000,6.3096,1,565.97,133.98,0.2753,0.2732,17,506
0.0019,0.9981,0.2000,6.3096,0.0100,648.84,644.01,0.2753,27.3869,33,507
0.0033,0.9967,0.2000,6.3096,0.1000,648.02,590.15,0.2753,2.7387,28,508
0.0058,0.9942,0.2000,6.3096,0.2000,646.52,530.61,0.2753,1.3693,26,509
0.4552,0.5448,0.4000,1,0.6000,376.82,453.78,1.7381,2.8892,60,51
0.0099,0.9901,0.2000,6.3096,0.3000,644.08,471.66,0.2753,0.9128,19,510
0.0162,0.9838,0.2000,6.3096,0.4000,640.26,413.76,0.2753,0.6846,18,511
0.0258,0.9742,0.2000,6.3096,0.5000,634.51,357.6,0.2753,0.5477,19,512
0.0396,0.9604,0.2000,6.3096,0.6000,626.26,304.1,0.2753,0.4564,17,513
0.0585,0.9415,0.2000,6.3096,0.7000,615.11,254.77,0.2751,0.3921,60,514
0.0831,0.9169,0.2000,6.3096,0.8000,600.13,209.27,0.2757,0.3431,60,515
0.1127,0.8873,0.2000,6.3096,0.9000,582.41,170.75,0.2752,0.3042,16,516
0.1430,0.8570,0.2000,6.3096,1,561.49,138.45,0.2753,0.2738,17,517
0.0019,0.9981,0.3000,6.3096,0.0100,648.83,644.01,0.2753,27.4035,40,518
0.0035,0.9965,0.3000,6.3096,0.1000,647.87,590.17,0.2753,2.7404,27,519
0.4687,0.5313,0.4000,1,0.7000,368.8,426.92,1.7367,2.4766,60,52
0.0065,0.9935,0.3000,6.3096,0.2000,646.1,530.69,0.2753,1.3702,27,520
0.0113,0.9887,0.3000,6.3096,0.3000,643.23,471.91,0.2753,0.9134,18,521
0.0187,0.9813,0.3000,6.3096,0.4000,638.78,414.35,0.2753,0.6850,18,522
0.0296,0.9704,0.3000,6.3096,0.5000,632.22,358.75,0.2753,0.5480,17,523
0.0447,0.9553,0.3000,6.3096,0.6000,623.22,306.63,0.2749,0.4577,60,524
0.0660,0.9340,0.3000,6.3096,0.7000,610.91,257.58,0.2755,0.3926,60,525
0.0907,0.9093,0.3000,6.3096,0.8000,595.19,213.41,0.2755,0.3437,60,526
0.1223,0.8777,0.3000,6.3096,0.9000,577.28,175.83,0.2754,0.3052,60,527
0.1539,0.8461,0.3000,6.3096,1,556.14,143.93,0.2752,0.2745,60,528
0.0020,0.9980,0.4000,6.3096,0.0100,648.82,644.01,0.2753,27.4293,37,529
0.4822,0.5178,0.4000,1,0.8000,360.66,401.48,1.7371,2.1671,60,53
0.0038,0.9962,0.4000,6.3096,0.1000,647.71,590.18,0.2753,2.7429,31,530
0.0073,0.9927,0.4000,6.3096,0.2000,645.63,530.79,0.2753,1.3714,20,531
0.0129,0.9871,0.4000,6.3096,0.3000,642.28,472.2,0.2753,0.9142,18,532
0.0214,0.9786,0.4000,6.3096,0.4000,637.18,415,0.2753,0.6857,18,533
0.0318,0.9682,0.4000,6.3096,0.5000,629.61,359.3,0.2754,0.5493,60,534
0.0503,0.9497,0.4000,6.3096,0.6000,619.82,307.97,0.2752,0.4570,16,535
0.0719,0.9281,0.4000,6.3096,0.7000,606.89,260.05,0.2751,0.3915,15,536
0.0988,0.9012,0.4000,6.3096,0.8000,591.16,217.7,0.2751,0.3434,60,537
0.1311,0.8689,0.4000,6.3096,0.9000,571.67,179.11,0.2763,0.3053,60,538
0.1629,0.8371,0.4000,6.3096,1,551.63,148.69,0.2751,0.2748,60,539
0.4955,0.5045,0.4000,1,0.9000,352.76,377.5,1.7375,1.9261,60,54
0.0020,0.9980,0.5000,6.3096,0.0100,648.81,644.01,0.2753,27.4391,33,540
0.0033,0.9967,0.5000,6.3096,0.1000,647.48,590.05,0.2758,2.7472,60,541
0.0085,0.9915,0.5000,6.3096,0.2000,645.08,530.86,0.2755,1.3720,60,542
0.0146,0.9854,0.5000,6.3096,0.3000,641.23,472.51,0.2753,0.9145,17,543
0.0243,0.9757,0.5000,6.3096,0.4000,635.46,415.68,0.2752,0.6857,16,544
0.0373,0.9627,0.5000,6.3096,0.5000,627.3,361.17,0.2753,0.5489,60,545
0.0552,0.9448,0.5000,6.3096,0.6000,616.57,310.19,0.2751,0.4578,60,546
0.0804,0.9196,0.5000,6.3096,0.7000,602.88,262.47,0.2762,0.3925,60,547
0.1056,0.8944,0.5000,6.3096,0.8000,586.68,220.54,0.2751,0.3427,15,548
0.1368,0.8632,0.5000,6.3096,0.9000,567.92,183.77,0.2751,0.3047,15,549
0.5064,0.4936,0.4000,1,1,345.06,354.95,1.7371,1.7306,20,55
0.1699,0.8301,0.5000,6.3096,1,547.44,152.81,0.2753,0.2748,60,550
0.0014,0.9986,0.6000,6.3096,0.0100,648.78,644,0.2756,27.4564,60,551
0.0045,0.9955,0.6000,6.3096,0.1000,647.29,590.23,0.2753,2.7451,28,552
0.0092,0.9908,0.6000,6.3096,0.2000,644.46,531.03,0.2753,1.3724,18,553
0.0168,0.9832,0.6000,6.3096,0.3000,639.98,472.89,0.2754,0.9151,60,554
0.0282,0.9718,0.6000,6.3096,0.4000,633.54,416.82,0.2751,0.6860,60,555
0.0420,0.9580,0.6000,6.3096,0.5000,624.38,362.51,0.2753,0.5488,60,556
0.0618,0.9382,0.6000,6.3096,0.6000,612.95,312.09,0.2751,0.4572,15,557
0.0855,0.9145,0.6000,6.3096,0.7000,598.71,265.78,0.2751,0.3919,15,558
0.1134,0.8866,0.6000,6.3096,0.8000,581.97,224.31,0.2751,0.3429,15,559
0.3694,0.6306,0.5000,1,0.0100,428.26,646.22,1.7374,173.3964,60,56
0.1449,0.8551,0.6000,6.3096,0.9000,563.1,188.12,0.2751,0.3048,15,560
0.1772,0.8228,0.6000,6.3096,1,542.11,157.07,0.2758,0.2749,60,561
0.0018,0.9982,0.7000,6.3096,0.0100,648.78,644.01,0.2751,27.4667,60,562
0.0050,0.9950,0.7000,6.3096,0.1000,647.01,590.26,0.2753,2.7462,34,563
0.0105,0.9895,0.7000,6.3096,0.2000,643.68,531.23,0.2753,1.3733,44,564
0.0187,0.9813,0.7000,6.3096,0.3000,638.44,473.17,0.2755,0.9155,60,565
0.0316,0.9684,0.7000,6.3096,0.4000,631.07,417.46,0.2753,0.6864,17,566
0.0480,0.9520,0.7000,6.3096,0.5000,621.19,364.26,0.2751,0.5488,15,567
0.0688,0.9312,0.7000,6.3096,0.6000,608.7,314.65,0.2752,0.4575,16,568
0.0937,0.9063,0.7000,6.3096,0.7000,593.78,269.22,0.2751,0.3920,15,569
0.3833,0.6167,0.5000,1,0.1000,420.06,613.01,1.7368,17.3396,60,57
0.1224,0.8776,0.7000,6.3096,0.8000,576.54,228.65,0.2753,0.3433,32,570
0.1535,0.8465,0.7000,6.3096,0.9000,556.79,192.41,0.2753,0.3051,60,571
0.1860,0.8140,0.7000,6.3096,1,537.15,162.88,0.2758,0.2748,60,572
0.0021,0.9979,0.8000,6.3096,0.0100,648.75,644.01,0.2753,27.4738,39,573
0.0062,0.9938,0.8000,6.3096,0.1000,646.7,590.4,0.2751,2.7478,60,574
0.0121,0.9879,0.8000,6.3096,0.2000,642.72,531.39,0.2753,1.3734,17,575
0.0222,0.9778,0.8000,6.3096,0.3000,636.67,473.9,0.2752,0.9154,16,576
0.0348,0.9652,0.8000,6.3096,0.4000,628.01,418.43,0.2753,0.6872,60,577
0.0526,0.9474,0.8000,6.3096,0.5000,616.45,364.87,0.2761,0.5495,60,578
0.0770,0.9230,0.8000,6.3096,0.6000,603.84,317.57,0.2751,0.4575,15,579
0.3985,0.6015,0.5000,1,0.2000,410.93,577.85,1.7365,8.6698,60,58
0.1031,0.8969,0.8000,6.3096,0.7000,588.13,273.18,0.2751,0.3922,15,580
0.1326,0.8674,0.8000,6.3096,0.8000,570.45,233.53,0.2752,0.3433,16,581
0.1635,0.8365,0.8000,6.3096,0.9000,551.97,199.57,0.2748,0.3053,60,582
0.1968,0.8032,0.8000,6.3096,1,531.14,169,0.2753,0.2747,60,583
0.0028,0.9972,0.9000,6.3096,0.0100,648.72,644.01,0.2757,27.4906,60,584
0.0063,0.9937,0.9000,6.3096,0.1000,646.23,590.36,0.2753,2.7493,60,585
0.0155,0.9845,0.9000,6.3096,0.2000,641.6,531.92,0.2751,1.3745,60,586
0.0263,0.9737,0.9000,6.3096,0.3000,634.4,474.24,0.2760,0.9161,60,587
0.0414,0.9586,0.9000,6.3096,0.4000,624.74,419.86,0.2750,0.6871,60,588
0.0626,0.9374,0.9000,6.3096,0.5000,612.85,368.93,0.2753,0.5500,60,589
0.4136,0.5864,0.5000,1,0.3000,401.82,544.44,1.7371,5.7798,60,59
0.0863,0.9137,0.9000,6.3096,0.6000,598.24,320.9,0.2751,0.4577,15,590
0.1137,0.8863,0.9000,6.3096,0.7000,581.92,278.08,0.2749,0.3923,60,591
0.1432,0.8568,0.9000,6.3096,0.8000,563.57,239.33,0.2748,0.3436,60,592
0.1753,0.8247,0.9000,6.3096,0.9000,544.68,206.42,0.2753,0.3059,60,593
0.2090,0.7910,0.9000,6.3096,1,524.33,175.92,0.2749,0.2750,60,594
9.6593e-04,0.9990,1,6.3096,0.0100,648.69,644.02,0.2746,27.5326,60,595
0.0072,0.9928,1,6.3096,0.1000,645.67,590.43,0.2753,2.7531,20,596
0.0166,0.9834,1,6.3096,0.2000,640.02,532,0.2753,1.3766,26,597
0.0316,0.9684,1,6.3096,0.3000,631.72,475.43,0.2757,0.9178,60,598
0.0486,0.9514,1,6.3096,0.4000,620.82,421.66,0.2752,0.6880,16,599
0.4352,0.5648,0,1,0.5000,388.88,480.59,1.7367,3.4744,60,6
0.4282,0.5718,0.5000,1,0.4000,393.02,512.81,1.7368,4.3346,60,60
0.0709,0.9291,1,6.3096,0.5000,607.44,371.27,0.2752,0.5504,16,600
0.0968,0.9032,1,6.3096,0.6000,591.91,324.84,0.2752,0.4587,16,601
0.1257,0.8743,1,6.3096,0.7000,574.61,282.77,0.2753,0.3933,60,602
0.1566,0.8434,1,6.3096,0.8000,556.04,245.16,0.2752,0.3440,16,603
0.1896,0.8104,1,6.3096,0.9000,536.24,211.7,0.2754,0.3057,60,604
0.2223,0.7777,1,6.3096,1,516.63,183.36,0.2751,0.2751,15,605
4.1614e-05,1.0000,0,10,0.0100,649.97,644,0.1737,17.3717,35,606
1.0588e-04,0.9999,0,10,0.1000,649.93,590.01,0.1737,1.7372,25,607
-1.7276e-05,1.0000,0,10,0.2000,649.84,530.02,0.1737,0.8688,60,608
8.3595e-04,0.9992,0,10,0.3000,649.61,469.58,0.1743,0.5790,60,609
0.4428,0.5572,0.5000,1,0.5000,384.32,482.83,1.7374,3.4676,60,61
0.0023,0.9977,0,10,0.4000,649.1,409.57,0.1737,0.4332,60,610
0.0034,0.9966,0,10,0.5000,647.97,351.01,0.1737,0.3474,19,611
0.0074,0.9926,0,10,0.6000,645.56,292.66,0.1737,0.2895,17,612
0.0164,0.9836,0,10,0.7000,640.81,237.61,0.1735,0.2484,60,613
0.0303,0.9697,0,10,0.8000,631.8,184.55,0.1736,0.2171,16,614
0.0550,0.9450,0,10,0.9000,617.02,139.68,0.1736,0.1929,16,615
0.0898,0.9102,0,10,1,596.18,104.93,0.1738,0.1740,60,616
-3.7242e-05,1.0000,0.1000,10,0.0100,649.97,643.99,0.1739,17.2423,60,617
