ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.1307,0.8693,0.9000,2.5119,0.2000,571.58,545.66,0.6916,3.4545,60,344
0.1566,0.8434,0.9000,2.5119,0.3000,556.01,498.13,0.6916,2.3010,20,345
0.1830,0.8170,0.9000,2.5119,0.4000,540.17,453.86,0.6916,1.7258,27,346
0.2096,0.7904,0.9000,2.5119,0.5000,524.25,412.79,0.6914,1.3803,17,347
0.2359,0.7641,0.9000,2.5119,0.6000,508.25,374.89,0.6915,1.1520,60,348
0.2628,0.7372,0.9000,2.5119,0.7000,492.43,340.2,0.6918,0.9867,60,349
0.3825,0.6175,0.3000,1,0.1000,420.5,612.94,1.7375,17.3262,60,35
0.2885,0.7115,0.9000,2.5119,0.8000,476.91,308.38,0.6913,0.8626,16,350
0.3141,0.6859,0.9000,2.5119,0.9000,461.39,279.43,0.6918,0.7676,60,351
0.3381,0.6619,0.9000,2.5119,1,446.64,253.32,0.6916,0.6907,60,352
0.0837,0.9163,1,2.5119,0.0100,599.76,644.5,0.6916,69.1578,37,353
0.1073,0.8927,1,2.5119,0.1000,585.64,596.44,0.6916,6.9158,33,354
0.1340,0.8660,1,2.5119,0.2000,569.55,546.12,0.6915,3.4582,60,355
0.1614,0.8386,1,2.5119,0.3000,553.15,499.05,0.6915,2.3051,19,356
0.1888,0.8112,1,2.5119,0.4000,536.93,455.45,0.6909,1.7291,60,357
0.2163,0.7837,1,2.5119,0.5000,520.26,414.99,0.6916,1.3837,60,358
0.2433,0.7567,1,2.5119,0.6000,503.97,377.71,0.6914,1.1530,60,359
0.3968,0.6032,0.3000,1,0.2000,411.81,577.62,1.7370,8.6631,60,36
0.2702,0.7298,1,2.5119,0.7000,487.86,343.49,0.6914,0.9878,17,360
0.2964,0.7036,1,2.5119,0.8000,472.13,312.27,0.6913,0.8641,17,361
0.3219,0.6781,1,2.5119,0.9000,456.81,283.84,0.6910,0.7678,16,362
0.3469,0.6531,1,2.5119,1,441.87,258.34,0.6918,0.6918,60,363
0.0200,0.9800,0,3.9811,0.0100,638.52,644.12,0.4361,43.6384,60,364
0.0253,0.9747,0,3.9811,0.1000,634.95,591.5,0.4365,4.3637,60,365
0.0334,0.9666,0,3.9811,0.2000,629.96,534.01,0.4364,2.1818,24,366
0.0439,0.9561,0,3.9811,0.3000,623.66,477.99,0.4362,1.4546,60,367
0.0569,0.9431,0,3.9811,0.4000,615.77,423.87,0.4360,1.0910,60,368
0.0728,0.9272,0,3.9811,0.5000,605.9,371.87,0.4362,0.8724,60,369
0.4111,0.5889,0.3000,1,0.3000,403.22,544,1.7371,5.7754,60,37
0.0936,0.9064,0,3.9811,0.6000,593.79,321.55,0.4367,0.7247,60,370
0.1157,0.8843,0,3.9811,0.7000,580.79,278.54,0.4364,0.6231,60,371
0.1412,0.8588,0,3.9811,0.8000,565.29,237.76,0.4363,0.5454,20,372
0.1697,0.8303,0,3.9811,0.9000,547.79,201.33,0.4362,0.4844,60,373
0.2009,0.7991,0,3.9811,1,530.06,170.9,0.4361,0.4365,60,374
0.0188,0.9812,0.1000,3.9811,0.0100,638.41,644.11,0.4365,43.4538,60,375
0.0255,0.9745,0.1000,3.9811,0.1000,634.84,591.53,0.4363,4.3456,60,376
0.0334,0.9666,0.1000,3.9811,0.2000,629.52,533.8,0.4370,2.1728,60,377
0.0447,0.9553,0.1000,3.9811,0.3000,623.26,478.25,0.4358,1.4485,60,378
0.0593,0.9407,0.1000,3.9811,0.4000,615.31,424.47,0.4358,1.0863,60,379
0.4254,0.5746,0.3000,1,0.4000,394.75,512.08,1.7373,4.3316,60,38
0.0745,0.9255,0.1000,3.9811,0.5000,604.83,372.16,0.4366,0.8690,60,380
0.0954,0.9046,0.1000,3.9811,0.6000,592.92,323.82,0.4368,0.7236,60,381
0.1178,0.8822,0.1000,3.9811,0.7000,579.32,279.4,0.4364,0.6187,24,382
0.1439,0.8561,0.1000,3.9811,0.8000,563.67,238.99,0.4363,0.5414,20,383
0.1723,0.8277,0.1000,3.9811,0.9000,546.02,202.98,0.4363,0.4827,60,384
0.2001,0.7999,0.1000,3.9811,1,527.57,172.01,0.4363,0.4345,60,385
0.0190,0.9810,0.2000,3.9811,0.0100,638.41,644.11,0.4362,43.4910,60,386
0.0256,0.9744,0.2000,3.9811,0.1000,634.43,591.49,0.4366,4.3506,60,387
0.0351,0.9649,0.2000,3.9811,0.2000,628.9,534.17,0.4364,2.1753,60,388
0.0473,0.9527,0.2000,3.9811,0.3000,621.83,478.36,0.4366,1.4503,60,389
0.4392,0.5608,0.3000,1,0.5000,386.49,481.81,1.7368,3.4652,60,39
0.0622,0.9378,0.2000,3.9811,0.4000,613.19,424.9,0.4363,1.0878,60,390
0.0788,0.9212,0.2000,3.9811,0.5000,602.17,373.21,0.4370,0.8701,60,391
0.0999,0.9001,0.2000,3.9811,0.6000,590.02,325.84,0.4364,0.7234,26,392
0.1230,0.8770,0.2000,3.9811,0.7000,575.85,282.05,0.4358,0.6215,60,393
0.1504,0.8496,0.2000,3.9811,0.8000,559.82,242.16,0.4363,0.5439,60,394
0.1794,0.8206,0.2000,3.9811,0.9000,542.53,207.07,0.4361,0.4834,60,395
0.2082,0.7918,0.2000,3.9811,1,523.7,176.27,0.4364,0.4351,60,396
0.0193,0.9807,0.3000,3.9811,0.0100,638.37,644.11,0.4366,43.5218,60,397
0.0257,0.9743,0.3000,3.9811,0.1000,633.92,591.45,0.4369,4.3522,60,398
0.0369,0.9631,0.3000,3.9811,0.2000,627.85,534.37,0.4364,2.1716,25,399
0.4085,0.5915,0,1,0.3000,404.88,543.5,1.7372,5.7890,60,4
0.4531,0.5469,0.3000,1,0.6000,378.15,453.1,1.7372,2.8877,60,40
0.0498,0.9502,0.3000,3.9811,0.3000,620.09,478.89,0.4363,1.4477,20,400
0.0653,0.9347,0.3000,3.9811,0.4000,610.31,425.32,0.4370,1.0879,60,401
0.0845,0.9155,0.3000,3.9811,0.5000,599.28,375.26,0.4363,0.8686,19,402
0.1064,0.8936,0.3000,3.9811,0.6000,586.15,328.22,0.4363,0.7238,18,403
0.1311,0.8689,0.3000,3.9811,0.7000,571.31,285.08,0.4363,0.6218,60,404
0.1593,0.8407,0.3000,3.9811,0.8000,554.88,245.89,0.4369,0.5438,60,405
0.1881,0.8119,0.3000,3.9811,0.9000,537.14,211.27,0.4366,0.4826,25,406
0.2151,0.7849,0.3000,3.9811,1,518.73,181.22,0.4362,0.4341,16,407
0.0193,0.9807,0.4000,3.9811,0.0100,638.33,644.11,0.4365,43.5393,60,408
0.0277,0.9723,0.4000,3.9811,0.1000,633.52,591.64,0.4364,4.3539,60,409
0.4666,0.5334,0.3000,1,0.7000,370,425.98,1.7373,2.4754,60,41
0.0393,0.9607,0.4000,3.9811,0.2000,626.75,534.67,0.4363,2.1766,60,410
0.0527,0.9473,0.4000,3.9811,0.3000,618.25,479.47,0.4363,1.4513,60,411
0.0701,0.9299,0.4000,3.9811,0.4000,608.1,426.87,0.4362,1.0888,60,412
0.0898,0.9102,0.4000,3.9811,0.5000,595.96,376.75,0.4365,0.8695,37,413
0.1128,0.8872,0.4000,3.9811,0.6000,582.35,330.5,0.4363,0.7244,17,414
0.1375,0.8625,0.4000,3.9811,0.7000,566.86,287.92,0.4361,0.6220,60,415
0.1660,0.8340,0.4000,3.9811,0.8000,550.42,249.58,0.4362,0.5432,16,416
0.1958,0.8042,0.4000,3.9811,0.9000,532.47,215.31,0.4367,0.4838,60,417
0.2249,0.7751,0.4000,3.9811,1,514.2,185.83,0.4360,0.4355,60,418
0.0197,0.9803,0.5000,3.9811,0.0100,638.26,644.11,0.4365,43.5511,60,419
0.4799,0.5201,0.3000,1,0.8000,362.06,400.36,1.7370,2.1658,60,42
0.0288,0.9712,0.5000,3.9811,0.1000,632.99,591.69,0.4365,4.3551,60,420
0.0408,0.9592,0.5000,3.9811,0.2000,625.48,534.84,0.4364,2.1775,60,421
0.0560,0.9440,0.5000,3.9811,0.3000,616.35,480.13,0.4361,1.4517,60,422
0.0745,0.9255,0.5000,3.9811,0.4000,605.41,427.74,0.4365,1.0889,60,423
0.0956,0.9044,0.5000,3.9811,0.5000,592.93,378.65,0.4363,0.8710,60,424
0.1196,0.8804,0.5000,3.9811,0.6000,578.71,332.96,0.4363,0.7248,27,425
0.1447,0.8553,0.5000,3.9811,0.7000,562.8,290.72,0.4364,0.6222,60,426
0.1733,0.8267,0.5000,3.9811,0.8000,545.97,253.05,0.4364,0.5444,60,427
0.2028,0.7972,0.5000,3.9811,0.9000,528.22,219.38,0.4364,0.4838,60,428
0.2317,0.7683,0.5000,3.9811,1,510.03,189.85,0.4367,0.4354,60,429
0.4930,0.5070,0.3000,1,0.9000,354.22,376.2,1.7374,1.9251,60,43
0.0195,0.9805,0.6000,3.9811,0.0100,638.2,644.11,0.4365,43.5610,60,430
0.0290,0.9710,0.6000,3.9811,0.1000,632.27,591.7,0.4366,4.3561,60,431
0.0431,0.9569,0.6000,3.9811,0.2000,624.17,535.13,0.4363,2.1753,29,432
0.0595,0.9405,0.6000,3.9811,0.3000,614.16,480.7,0.4363,1.4515,60,433
0.0789,0.9211,0.6000,3.9811,0.4000,602.59,429,0.4362,1.0891,60,434
0.1010,0.8990,0.6000,3.9811,0.5000,589.32,380.28,0.4363,0.8701,24,435
0.1264,0.8736,0.6000,3.9811,0.6000,574.59,335.35,0.4365,0.7260,60,436
0.1525,0.8475,0.6000,3.9811,0.7000,558.27,293.48,0.4369,0.6223,60,437
0.1808,0.8192,0.6000,3.9811,0.8000,541.51,256.7,0.4362,0.5436,16,438
0.2104,0.7896,0.6000,3.9811,0.9000,523.78,223.51,0.4360,0.4830,15,439
0.5044,0.4956,0.3000,1,1,346.51,353.45,1.7374,1.7327,60,44
0.2395,0.7605,0.6000,3.9811,1,505.54,194.5,0.4364,0.4355,60,440
0.0197,0.9803,0.7000,3.9811,0.0100,638.14,644.12,0.4364,43.5245,40,441
0.0306,0.9694,0.7000,3.9811,0.1000,631.54,591.76,0.4368,4.3571,60,442
0.0464,0.9536,0.7000,3.9811,0.2000,622.77,535.63,0.4360,2.1786,60,443
0.0636,0.9364,0.7000,3.9811,0.3000,611.85,481.36,0.4363,1.4506,18,444
0.0847,0.9153,0.7000,3.9811,0.4000,599.51,430.34,0.4361,1.0892,60,445
0.1074,0.8926,0.7000,3.9811,0.5000,585.44,382.37,0.4362,0.8713,60,446
0.1329,0.8671,0.7000,3.9811,0.6000,570.3,338.16,0.4358,0.7259,60,447
0.1605,0.8395,0.7000,3.9811,0.7000,553.72,297.29,0.4360,0.6213,15,448
0.1892,0.8108,0.7000,3.9811,0.8000,536.48,260.72,0.4360,0.5436,15,449
0.3694,0.6306,0.4000,1,0.0100,428.45,646.22,1.7368,173.3577,60,45
0.2188,0.7812,0.7000,3.9811,0.9000,518.43,228.15,0.4364,0.4839,60,450
0.2479,0.7521,0.7000,3.9811,1,500.36,199.29,0.4362,0.4357,60,451
0.0194,0.9806,0.8000,3.9811,0.0100,637.99,644.11,0.4369,43.5828,60,452
0.0318,0.9682,0.8000,3.9811,0.1000,630.77,591.93,0.4361,4.3582,60,453
0.0486,0.9514,0.8000,3.9811,0.2000,620.89,535.83,0.4364,2.1776,60,454
0.0673,0.9327,0.8000,3.9811,0.3000,609.18,482.26,0.4359,1.4517,60,455
0.0903,0.9097,0.8000,3.9811,0.4000,595.82,431.59,0.4363,1.0885,18,456
0.1147,0.8853,0.8000,3.9811,0.5000,581.07,384.43,0.4363,0.8711,60,457
0.1414,0.8586,0.8000,3.9811,0.6000,565.19,340.78,0.4360,0.7251,15,458
0.1694,0.8306,0.8000,3.9811,0.7000,548.35,301.48,0.4363,0.6225,60,459
0.3829,0.6171,0.4000,1,0.1000,420.3,612.98,1.7369,17.3358,60,46
0.1983,0.8017,0.8000,3.9811,0.8000,530.81,265.22,0.4363,0.5443,60,460
0.2283,0.7717,0.8000,3.9811,0.9000,513.06,233.16,0.4360,0.4834,15,461
0.2553,0.7447,0.8000,3.9811,1,495.03,204.83,0.4360,0.4344,16,462
0.0200,0.9800,0.9000,3.9811,0.0100,637.97,644.12,0.4364,43.5560,34,463
0.0340,0.9660,0.9000,3.9811,0.1000,629.98,592.17,0.4353,4.3562,60,464
0.0517,0.9483,0.9000,3.9811,0.2000,618.96,536.21,0.4362,2.1783,60,465
0.0739,0.9261,0.9000,3.9811,0.3000,606.15,483.13,0.4367,1.4519,60,466
0.0965,0.9035,0.9000,3.9811,0.4000,591.56,432.97,0.4368,1.0893,60,467
0.1234,0.8766,0.9000,3.9811,0.5000,576.58,387.03,0.4363,0.8714,60,468
0.1504,0.8496,0.9000,3.9811,0.6000,559.8,343.99,0.4360,0.7254,15,469
0.3977,0.6023,0.4000,1,0.2000,411.37,577.74,1.7367,8.6679,60,47
0.1791,0.8209,0.9000,3.9811,0.7000,542.9,305.62,0.4361,0.6228,60,470
0.2084,0.7916,0.9000,3.9811,0.8000,524.81,270.19,0.4363,0.5447,60,471
0.2386,0.7614,0.9000,3.9811,0.9000,506.87,238.45,0.4362,0.4837,60,472
0.2665,0.7335,0.9000,3.9811,1,488.59,210.49,0.4372,0.4357,60,473
0.0205,0.9795,1,3.9811,0.0100,637.89,644.12,0.4362,43.6356,60,474
0.0350,0.9650,1,3.9811,0.1000,628.72,592.13,0.4362,4.3640,60,475
0.0555,0.9445,1,3.9811,0.2000,616.65,536.66,0.4363,2.1815,18,476
0.0785,0.9215,1,3.9811,0.3000,602.72,484.08,0.4364,1.4540,60,477
0.1042,0.8958,1,3.9811,0.4000,587.32,434.81,0.4368,1.0908,60,478
0.1313,0.8687,1,3.9811,0.5000,571.19,389.39,0.4362,0.8724,16,479
0.4125,0.5875,0.4000,1,0.3000,402.48,544.23,1.7375,5.7786,60,48
0.1598,0.8402,1,3.9811,0.6000,554.67,348.36,0.4355,0.7277,60,480
0.1893,0.8107,1,3.9811,0.7000,536.4,309.5,0.4360,0.6229,15,481
0.2191,0.7809,1,3.9811,0.8000,518.5,275.19,0.4360,0.5450,15,482
0.2490,0.7510,1,3.9811,0.9000,500.57,244.48,0.4360,0.4845,15,483
0.2789,0.7211,1,3.9811,1,482.57,216.77,0.4362,0.4360,60,484
0.0014,0.9986,0,6.3096,0.0100,648.85,644.02,0.2749,27.5303,60,485
0.0017,0.9983,0,6.3096,0.1000,648.13,590.01,0.2757,2.7530,60,486
0.0058,0.9942,0,6.3096,0.2000,646.94,530.88,0.2749,1.3766,60,487
0.0087,0.9913,0,6.3096,0.3000,644.9,471.46,0.2754,0.9177,60,488
0.0136,0.9864,0,6.3096,0.4000,641.74,413.13,0.2755,0.6882,60,489
0.4271,0.5729,0.4000,1,0.4000,393.79,512.44,1.7379,4.3339,60,49
0.0232,0.9768,0,6.3096,0.5000,637.1,357.36,0.2749,0.5509,60,490
0.0331,0.9669,0,6.3096,0.6000,629.96,303.13,0.2754,0.4600,60,491
0.0510,0.9490,0,6.3096,0.7000,619.59,251.29,0.2756,0.3933,60,492
0.0737,0.9263,0,6.3096,0.8000,606.1,205.13,0.2754,0.3447,60,493
0.1026,0.8974,0,6.3096,0.9000,588.11,164.47,0.2758,0.3060,60,494
0.1362,0.8638,0,6.3096,1,568.34,132.73,0.2752,0.2756,60,495
0.0019,0.9981,0.1000,6.3096,0.0100,648.85,644.01,0.2753,27.3270,34,496
0.0031,0.9969,0.1000,6.3096,0.1000,648.11,590.14,0.2753,2.7327,28,497
0.0054,0.9946,0.1000,6.3096,0.2000,646.8,530.62,0.2752,1.3664,39,498
0.0076,0.9924,0.1000,6.3096,0.3000,644.61,471.24,0.2754,0.9139,60,499
0.4219,0.5781,0,1,0.4000,396.86,511.25,1.7370,4.3427,60,5
0.4411,0.5589,0.4000,1,0.5000,385.32,482.34,1.7371,3.4614,35,50
0.0143,0.9857,0.1000,6.3096,0.4000,641.33,413.53,0.2751,0.6854,60,500
0.0219,0.9781,0.1000,6.3096,0.5000,636.15,356.79,0.2750,0.5484,60,501
0.0353,0.9647,0.1000,6.3096,0.6000,628.6,302.32,0.2755,0.4568,60,502
0.0529,0.9471,0.1000,6.3096,0.7000,618.24,252.11,0.2753,0.3903,18,503
0.0753,0.9247,0.1000,6.3096,0.8000,604.12,206.01,0.2755,0.3430,60,504
0.1052,0.8948,0.1000,6.3096,0.9000,586.74,166.87,0.2752,0.3036,18,505
0.1373,0.8627,0.1000,6.3096,1,566.58,134.62,0.2751,0.2742,60,506
0.0022,0.9978,0.2000,6.3096,0.0100,648.84,644.01,0.2752,27.4380,60,507
0.0026,0.9974,0.2000,6.3096,0.1000,648,590.1,0.2754,2.7438,60,508
0.0057,0.9943,0.2000,6.3096,0.2000,646.48,530.31,0.2760,1.3720,60,509
0.4551,0.5449,0.4000,1,0.6000,376.95,453.84,1.7372,2.8893,60,51
0.0091,0.9909,0.2000,6.3096,0.3000,643.93,470.75,0.2765,0.9147,60,510
0.0168,0.9832,0.2000,6.3096,0.4000,640.23,413.96,0.2752,0.6861,60,511
0.0260,0.9740,0.2000,6.3096,0.5000,634.43,357.53,0.2755,0.5491,60,512
0.0383,0.9617,0.2000,6.3096,0.6000,626.06,303.94,0.2751,0.4574,60,513
0.0593,0.9407,0.2000,6.3096,0.7000,614.94,254.65,0.2755,0.3922,60,514
0.0824,0.9176,0.2000,6.3096,0.8000,600.29,209.77,0.2751,0.3420,16,515
0.1140,0.8860,0.2000,6.3096,0.9000,582.11,170.82,0.2757,0.3050,60,516
0.1453,0.8547,0.2000,6.3096,1,561.21,138.53,0.2755,0.2746,60,517
0.0016,0.9984,0.3000,6.3096,0.0100,648.82,644,0.2754,27.4528,57,518
0.0031,0.9969,0.3000,6.3096,0.1000,647.87,590.24,0.2748,2.7451,60,519
0.4689,0.5311,0.4000,1,0.7000,368.66,426.89,1.7374,2.4767,60,52
0.0071,0.9929,0.3000,6.3096,0.2000,646.1,530.77,0.2753,1.3726,60,520
0.0129,0.9871,0.3000,6.3096,0.3000,643.3,472.27,0.2752,0.9150,60,521
0.0203,0.9797,0.3000,6.3096,0.4000,638.66,414.09,0.2761,0.6863,60,522
0.0303,0.9697,0.3000,6.3096,0.5000,632.22,359.19,0.2751,0.5492,60,523
0.0448,0.9552,0.3000,6.3096,0.6000,622.74,305.72,0.2756,0.4580,60,524
0.0655,0.9345,0.3000,6.3096,0.7000,610.54,257.13,0.2756,0.3922,60,525
0.0908,0.9092,0.3000,6.3096,0.8000,595.02,213.63,0.2754,0.3433,60,526
0.1220,0.8780,0.3000,6.3096,0.9000,576.85,175.75,0.2751,0.3043,15,527
0.1529,0.8471,0.3000,6.3096,1,555.9,144.04,0.2751,0.2738,15,528
0.0028,0.9972,0.4000,6.3096,0.0100,648.82,644.01,0.2753,27.4648,60,529
0.4821,0.5179,0.4000,1,0.8000,360.68,401.49,1.7367,2.1670,60,53
0.0038,0.9962,0.4000,6.3096,0.1000,647.69,590.18,0.2753,2.7429,33,530
0.0073,0.9927,0.4000,6.3096,0.2000,645.61,530.79,0.2753,1.3714,19,531
0.0118,0.9882,0.4000,6.3096,0.3000,642.27,472.56,0.2745,0.9143,60,532
0.0215,0.9785,0.4000,6.3096,0.4000,637.1,415.02,0.2753,0.6856,17,533
0.0358,0.9642,0.4000,6.3096,0.5000,630,360.87,0.2751,0.5493,60,534
0.0489,0.9511,0.4000,6.3096,0.6000,619.23,307.08,0.2757,0.4578,60,535
0.0714,0.9286,0.4000,6.3096,0.7000,606.66,260.43,0.2750,0.3924,60,536
0.0987,0.9013,0.4000,6.3096,0.8000,590.61,217.41,0.2753,0.3434,60,537
0.1310,0.8690,0.4000,6.3096,0.9000,572.17,180.28,0.2756,0.3053,60,538
0.1616,0.8384,0.4000,6.3096,1,551.16,148.77,0.2751,0.2741,15,539
0.4955,0.5045,0.4000,1,0.9000,352.72,377.5,1.7375,1.9260,60,54
0.0014,0.9986,0.5000,6.3096,0.0100,648.8,644,0.2754,27.4802,60,540
0.0041,0.9959,0.5000,6.3096,0.1000,647.5,590.2,0.2753,2.7472,60,541
0.0082,0.9918,0.5000,6.3096,0.2000,645.06,530.9,0.2753,1.3720,32,542
0.0142,0.9858,0.5000,6.3096,0.3000,641.09,472.24,0.2756,0.9146,60,543
0.0245,0.9755,0.5000,6.3096,0.4000,635.37,415.71,0.2754,0.6860,60,544
0.0382,0.9618,0.5000,6.3096,0.5000,627.17,361.21,0.2754,0.5488,60,545
0.0538,0.9462,0.5000,6.3096,0.6000,616.28,309.92,0.2749,0.4578,60,546
0.0792,0.9208,0.5000,6.3096,0.7000,602.86,263.88,0.2748,0.3926,60,547
0.1062,0.8938,0.5000,6.3096,0.8000,586.29,220.84,0.2752,0.3429,16,548
0.1378,0.8622,0.5000,6.3096,0.9000,567.79,184.47,0.2753,0.3054,60,549
0.5072,0.4928,0.4000,1,1,344.98,354.94,1.7368,1.7334,60,55
0.1715,0.8285,0.5000,6.3096,1,548.29,154.54,0.2744,0.2749,60,550
0.0020,0.9980,0.6000,6.3096,0.0100,648.78,644.01,0.2753,27.4509,40,551
0.0037,0.9963,0.6000,6.3096,0.1000,647.24,590.13,0.2756,2.7456,60,552
0.0093,0.9907,0.6000,6.3096,0.2000,644.41,531.04,0.2753,1.3724,18,553
0.0175,0.9825,0.6000,6.3096,0.3000,640.05,473.5,0.2746,0.9152,60,554
0.0276,0.9724,0.6000,6.3096,0.4000,633.28,416.49,0.2754,0.6863,60,555
0.0423,0.9577,0.6000,6.3096,0.5000,624.3,363.15,0.2747,0.5486,60,556
0.0622,0.9378,0.6000,6.3096,0.6000,612.66,312.26,0.2751,0.4572,15,557
0.0853,0.9147,0.6000,6.3096,0.7000,598.35,266.47,0.2748,0.3925,60,558
0.1144,0.8856,0.6000,6.3096,0.8000,581.42,224.66,0.2755,0.3436,60,559
0.3695,0.6305,0.5000,1,0.0100,428.26,646.22,1.7376,173.3964,60,56
0.1453,0.8547,0.6000,6.3096,0.9000,561.97,188.03,0.2755,0.3053,60,560
0.1775,0.8225,0.6000,6.3096,1,542.03,157.89,0.2751,0.2743,15,561
0.0016,0.9984,0.7000,6.3096,0.0100,648.75,643.99,0.2760,27.4665,60,562
0.0058,0.9942,0.7000,6.3096,0.1000,647,590.42,0.2749,2.7468,60,563
0.0106,0.9894,0.7000,6.3096,0.2000,643.62,531.2,0.2753,1.3731,30,564
0.0194,0.9806,0.7000,6.3096,0.3000,638.39,473.38,0.2752,0.9150,16,565
0.0312,0.9688,0.7000,6.3096,0.4000,630.81,417.35,0.2753,0.6869,60,566
0.0489,0.9511,0.7000,6.3096,0.5000,620.85,364.21,0.2756,0.5491,60,567
0.0694,0.9306,0.7000,6.3096,0.6000,608.39,314.85,0.2753,0.4577,60,568
0.0930,0.9070,0.7000,6.3096,0.7000,593.68,270.19,0.2745,0.3921,60,569
0.3835,0.6165,0.5000,1,0.1000,419.9,613,1.7377,17.3396,60,57
0.1233,0.8767,0.7000,6.3096,0.8000,576.03,229.05,0.2753,0.3432,17,570
0.1557,0.8443,0.7000,6.3096,0.9000,556.69,193.46,0.2757,0.3050,60,571
0.1887,0.8113,0.7000,6.3096,1,536.62,163.48,0.2753,0.2750,60,572
0.0015,0.9985,0.8000,6.3096,0.0100,648.73,644.01,0.2752,27.4782,60,573
0.0057,0.9943,0.8000,6.3096,0.1000,646.6,590.26,0.2756,2.7477,60,574
0.0117,0.9883,0.8000,6.3096,0.2000,642.63,531.39,0.2753,1.3735,60,575
0.0230,0.9770,0.8000,6.3096,0.3000,636.57,474.11,0.2753,0.9160,60,576
0.0366,0.9634,0.8000,6.3096,0.4000,628,418.69,0.2753,0.6867,17,577
0.0534,0.9466,0.8000,6.3096,0.5000,617.09,366.79,0.2746,0.5496,60,578
0.0779,0.9221,0.8000,6.3096,0.6000,603.22,317.83,0.2756,0.4580,60,579
0.3987,0.6013,0.5000,1,0.2000,410.76,577.82,1.7375,8.6697,60,58
0.1040,0.8960,0.8000,6.3096,0.7000,587.9,273.81,0.2750,0.3925,60,580
0.1349,0.8651,0.8000,6.3096,0.8000,569.36,233.38,0.2762,0.3434,60,581
0.1666,0.8334,0.8000,6.3096,0.9000,550.16,199.14,0.2760,0.3054,60,582
0.1967,0.8033,0.8000,6.3096,1,529.88,168.83,0.2755,0.2742,60,583
0.0018,0.9982,0.9000,6.3096,0.0100,648.71,644.01,0.2754,27.4909,60,584
0.0082,0.9918,0.9000,6.3096,0.1000,646.26,590.61,0.2747,2.7491,60,585
0.0134,0.9866,0.9000,6.3096,0.2000,641.36,531.36,0.2757,1.3740,19,586
0.0262,0.9738,0.9000,6.3096,0.3000,634.29,474.6,0.2752,0.9157,16,587
0.0430,0.9570,0.9000,6.3096,0.4000,624.55,420.01,0.2755,0.6872,60,588
0.0633,0.9367,0.9000,6.3096,0.5000,612.52,368.84,0.2749,0.5497,60,589
0.4136,0.5864,0.5000,1,0.3000,401.88,544.46,1.7369,5.7793,60,59
0.0877,0.9123,0.9000,6.3096,0.6000,598.25,322.24,0.2747,0.4583,60,590
0.1156,0.8844,0.9000,6.3096,0.7000,581.34,278.34,0.2754,0.3925,60,591
0.1451,0.8549,0.9000,6.3096,0.8000,562.96,239.48,0.2751,0.3433,15,592
0.1774,0.8226,0.9000,6.3096,0.9000,543.57,205.65,0.2751,0.3051,15,593
0.2095,0.7905,0.9000,6.3096,1,523.44,176.43,0.2751,0.2746,15,594
0.0013,0.9987,1,6.3096,0.0100,648.66,644.01,0.2753,27.5323,60,595
0.0070,0.9930,1,6.3096,0.1000,645.6,590.42,0.2753,2.7535,60,596
0.0163,0.9837,1,6.3096,0.2000,639.88,531.94,0.2754,1.3767,60,597
0.0307,0.9693,1,6.3096,0.3000,631.59,475.63,0.2751,0.9176,60,598
0.0484,0.9516,1,6.3096,0.4000,620.46,421.67,0.2752,0.6882,60,599
0.4352,0.5648,0,1,0.5000,388.86,480.59,1.7370,3.4744,60,6
0.4284,0.5716,0.5000,1,0.4000,392.93,512.78,1.7376,4.3346,60,60
0.0728,0.9272,1,6.3096,0.5000,606.99,371.37,0.2756,0.5504,60,600
0.0975,0.9025,1,6.3096,0.6000,591.44,325.11,0.2751,0.4585,15,601
0.1264,0.8736,1,6.3096,0.7000,574.11,283.13,0.2751,0.3929,16,602
0.1575,0.8425,1,6.3096,0.8000,555.42,245.66,0.2751,0.3438,16,603
0.1902,0.8098,1,6.3096,0.9000,535.88,212.69,0.2751,0.3057,15,604
0.2237,0.7763,1,6.3096,1,517.05,185.41,0.2757,0.2762,60,605
1.6496e-05,1.0000,0,10,0.0100,649.97,644,0.1737,17.3717,38,606
-6.3153e-06,1.0000,0,10,0.1000,649.93,589.99,0.1737,1.7372,60,607
9.9859e-04,0.9990,0,10,0.2000,649.84,530.33,0.1734,0.8681,60,608
0.0026,0.9974,0,10,0.3000,649.62,470.49,0.1737,0.5787,60,609
0.4429,0.5571,0.5000,1,0.5000,384.26,482.82,1.7376,3.4675,60,61
4.2627e-04,0.9996,0,10,0.4000,649.09,409.87,0.1738,0.4343,60,610
0.0078,0.9922,0,10,0.5000,648.04,352.8,0.1735,0.3475,60,611
0.0071,0.9929,0,10,0.6000,645.61,293.44,0.1734,0.2899,60,612
0.0169,0.9831,0,10,0.7000,641.03,238.66,0.1733,0.2486,60,613
0.0304,0.9696,0,10,0.8000,631.73,184.61,0.1736,0.2171,16,614
0.0552,0.9448,0,10,0.9000,616.9,139.79,0.1737,0.1930,23,615
0.0899,0.9101,0,10,1,594.66,103.75,0.1739,0.1735,60,616
-8.6701e-04,1.0009,0.1000,10,0.0100,649.97,643.97,0.1742,17.2422,60,617
-2.5764e-04,1.0003,0.1000,10,0.1000,649.93,589.9,0.1738,1.7242,60,618
