ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.9953,0.0047,0.0,1.0,0.0,52.849,50.0,1.7373,75.3488,200,1
0.3814,0.6186,0.0,1.0,0.1,421.15,612.89,1.7372,17.3717,34,2
0.395,0.605,0.0,1.0,0.2,413.03,577.4,1.7372,8.6858,108,3
0.4084,0.5916,0,1,0.3000,404.93,543.53,1.7368,5.7904,200,4
0.422,0.578,0.0,1.0,0.4,396.87,511.27,1.7373,4.343,200,5
0.4353,0.5647,0.0,1.0,0.5,388.84,480.58,1.7372,3.4743,24,6
0.4484,0.5516,0.0,1.0,0.6,380.98,451.49,1.7366,2.8951,200,7
0.4617,0.5383,0.0,1.0,0.7,373.01,423.89,1.7372,2.4816,200,8
0.4746,0.5254,0.0,1.0,0.8,365.21,397.8,1.7373,2.1715,200,9
0.4874,0.5126,0.0,1.0,0.9,357.58,373.19,1.737,1.9302,200,10
0.5,0.5,0.0,1.0,1.0,349.99,349.99,1.7371,1.737,200,11
0.9984,0.0016,0.1,1.0,0.0,50.943000000000005,50.0,1.7373,135.1968,200,12
0.3816,0.6184,0.1,1.0,0.1,421.04,612.89,1.7373,17.2425,200,13
0.3952,0.6048,0.1,1.0,0.2,412.86,577.42,1.7372,8.6212,62,14
0.4089,0.5911,0.1,1.0,0.3,404.65,543.58,1.7373,5.7474,200,15
0.4224,0.5776,0.1,1.0,0.4,396.56,511.37,1.7372,4.3106,129,16
0.4358,0.5642,0.1,1.0,0.5,388.49,480.75,1.7372,3.4485,149,17
0.4492,0.5508,0.1,1.0,0.6,380.49,451.7,1.7372,2.8737,200,18
0.4623,0.5377,0.1,1.0,0.7,372.61,424.2,1.737,2.4632,200,19
0.4753,0.5247,0.1,1.0,0.8,364.74,398.17,1.7372,2.1553,200,20
0.4883,0.5117,0.1000,1,0.9000,357.08,373.63,1.7373,1.9158,199,21
0.4971,0.5029,0.1000,1,1,349.49,350.5,1.7373,1.7242,200,22
0.9978,0.0022,0.2,1.0,0.0,51.297,50.0,1.7372,191.9557,200,23
0.3820,0.6180,0.2000,1,0.1000,420.83,612.91,1.7373,17.2800,29,24
0.3960,0.6040,0.2000,1,0.2000,412.41,577.51,1.7373,8.6400,200,25
0.4098,0.5902,0.2000,1,0.3000,404.08,543.77,1.7370,5.7600,86,26
0.4236,0.5764,0.2,1.0,0.4,395.79,511.68,1.7371,4.32,66,27
0.4373,0.5627,0.2,1.0,0.5,387.6,481.2,1.7372,3.456,78,28
0.4509,0.5491,0.2,1.0,0.6,379.49,452.31,1.7372,2.88,51,29
0.4642,0.5358,0.2,1.0,0.7,371.48,424.97,1.7373,2.4686,195,30
0.4773,0.5227,0.2,1.0,0.8,363.59,399.13,1.7372,2.16,23,31
0.4903,0.5097,0.2,1.0,0.9,355.83,374.75,1.7372,1.92,22,32
0.5003,0.4997,0.2,1.0,1.0,348.22,351.8,1.7371,1.728,200,33
1.0001,-0.00010551,0.3,1.0,0.0,0.0,0.0,1.7373,231.1179,200,34
0.3824,0.6176,0.3,1.0,0.1,420.51,612.94,1.7372,17.2905,200,35
0.3969,0.6031,0.3,1.0,0.2,411.86,577.63,1.7372,8.6453,95,36
0.4112,0.5888,0.3,1.0,0.3,403.28,544.02,1.7373,5.7635,80,37
0.4253,0.5747,0.3,1.0,0.4,394.81,512.09,1.7371,4.3226,200,38
0.4393,0.5607,0.3,1.0,0.5,386.42,481.79,1.7372,3.4581,22,39
0.4531,0.5469,0.3,1.0,0.6,378.16,453.11,1.7372,2.8817,22,40
0.4666,0.5334,0.3,1.0,0.7,370.02,425.98,1.7372,2.4701,200,41
0.4799,0.5201,0.3,1.0,0.8,362.06,400.37,1.7371,2.1613,58,42
0.4929,0.5071,0.3,1.0,0.9,354.22,376.21,1.7371,1.9212,92,43
0.5034,0.4966,0.3,1.0,1.0,346.55,353.46,1.7371,1.729,20,44
1.0001,-0.00011835,0.4,1.0,0.0,0.0,0.0,1.7373,270.104,200,45
0.3829,0.6171,0.4,1.0,0.1,420.24,612.97,1.7372,17.3068,29,46
0.3978,0.6022,0.4,1.0,0.2,411.32,577.73,1.7372,8.6534,97,47
0.4124,0.5876,0.4,1.0,0.3,402.52,544.24,1.737,5.7689,132,48
0.4269,0.5731,0.4,1.0,0.4,393.85,512.46,1.7372,4.3267,200,49
0.4412,0.5588,0.4,1.0,0.5,385.31,482.34,1.7373,3.4614,67,50
0.4551,0.5449,0.4,1.0,0.6,376.94,453.84,1.7371,2.8845,200,51
0.4688,0.5312,0.4,1.0,0.7,368.7,426.9,1.7371,2.4724,52,52
0.4822,0.5178,0.4,1.0,0.8,360.65,401.48,1.7371,2.1633,20,53
0.4954,0.5046,0.4,1.0,0.9,352.76,377.52,1.7371,1.9229,20,54
0.5064,0.4936,0.4,1.0,1.0,345.05,354.97,1.7371,1.7307,200,55
1.0001,-0.00013474,0.5,1.0,0.0,0.0,0.0,1.7372,299.4178,200,56
0.3834,0.6166,0.5,1.0,0.1,419.98,613.0,1.7374,17.313,130,57
0.3986,0.6014,0.5,1.0,0.2,410.74,577.82,1.7374,8.6565,200,58
0.4136,0.5864,0.5,1.0,0.3,401.82,544.44,1.7372,5.771,23,59
0.4283,0.5717,0.5,1.0,0.4,392.98,512.8,1.7369,4.3282,52,60
0.4427,0.5573,0.5,1.0,0.5,384.32,482.84,1.7369,3.4626,33,61
0.4569,0.5431,0.5,1.0,0.6,375.82,454.5,1.7369,2.8855,145,62
0.4709,0.5291,0.5,1.0,0.7,367.5,427.73,1.7374,2.4733,50,63
0.4844,0.5156,0.5,1.0,0.8,359.39,402.49,1.7371,2.1641,152,64
0.4976,0.5024,0.5,1.0,0.9,351.47,378.71,1.7371,1.9237,200,65
0.5088,0.4912,0.5,1.0,1.0,343.68,356.3,1.7375,1.7313,24,66
1.0001,-0.00014797,0.6,1.0,0.0,0.0,0.0,1.737,327.1321,200,67
0.3839,0.6161,0.6,1.0,0.1,419.69,613.03,1.7373,17.3203,90,68
0.3994,0.6006,0.6,1.0,0.2,410.29,577.93,1.7369,8.6602,109,69
0.4148,0.5852,0.6,1.0,0.3,401.11,544.66,1.7371,5.7734,200,70
0.4298,0.5702,0.6,1.0,0.4,392.09,513.15,1.7372,4.33,21,71
0.4445,0.5555,0.6,1.0,0.5,383.28,483.35,1.7372,3.464,23,72
0.4589,0.5411,0.6,1.0,0.6,374.67,455.18,1.7371,2.8867,73,73
0.4729,0.5271,0.6,1.0,0.7,366.28,428.6,1.7371,2.4743,28,74
0.4865,0.5135,0.6,1.0,0.8,358.07,403.53,1.7371,2.1649,19,75
0.4999,0.5001,0.6,1.0,0.9,350.08,379.91,1.7371,1.9244,19,76
0.5114,0.4886,0.6,1.0,1.0,342.3,357.68,1.7371,1.7319,19,77
0.9962,0.0038,0.7,1.0,0.0,52.301,50.0,1.7372,353.493,200,78
0.3843,0.6157,0.7,1.0,0.1,419.39,613.05,1.7372,17.3273,29,79
0.4004,0.5996,0.7,1.0,0.2,409.74,578.04,1.7372,8.6636,25,80
0.4162,0.5838,0.7,1.0,0.3,400.33,544.89,1.7373,5.7758,200,81
0.4315,0.5685,0.7,1.0,0.4,391.12,513.53,1.7372,4.3318,24,82
0.4464,0.5536,0.7,1.0,0.5,382.18,483.91,1.7371,3.4655,120,83
0.461,0.539,0.7,1.0,0.6,373.42,455.93,1.7372,2.8879,25,84
0.4751,0.5249,0.7,1.0,0.7,364.93,429.53,1.7371,2.4752,19,85
0.4889,0.5111,0.7,1.0,0.8,356.65,404.66,1.7371,2.1658,19,86
0.5023,0.4977,0.7,1.0,0.9,348.63,381.25,1.737,1.9253,200,87
0.5141,0.4859,0.7,1.0,1.0,340.78,359.2,1.7372,1.7327,173,88
1.0002,-0.00017013,0.8,1.0,0.0,0.0,0.0,1.7374,378.2745,200,89
0.3849,0.6151,0.8,1.0,0.1,419.07,613.09,1.7372,17.3347,26,90
0.4014,0.5986,0.8,1.0,0.2,409.15,578.16,1.7372,8.6673,23,91
0.4175,0.5825,0.8,1.0,0.3,399.49,545.14,1.7372,5.7782,23,92
0.4331,0.5669,0.8,1.0,0.4,390.09,513.94,1.7371,4.3337,55,93
0.4484,0.5516,0.8,1.0,0.5,380.97,484.5,1.7373,3.4669,118,94
0.4631,0.5369,0.8,1.0,0.6,372.1,456.72,1.737,2.8891,31,95
0.4775,0.5225,0.8,1.0,0.7,363.45,430.54,1.7372,2.4764,36,96
0.4915,0.5085,0.8,1.0,0.8,355.12,405.88,1.7372,2.1668,24,97
0.5049,0.4951,0.8,1.0,0.9,347.0,382.66,1.737,1.9261,31,98
0.517,0.483,0.8,1.0,1.0,339.16,360.81,1.737,1.7333,18,99
0.9958,0.0042,0.9,1.0,0.0,52.536,50.0,1.7372,402.9678,200,100
0.3854,0.6146,0.9,1.0,0.1,418.74,613.12,1.7372,17.3399,57,101
0.4024,0.5976,0.9,1.0,0.2,408.53,578.28,1.7371,8.67,200,102
0.419,0.581,0.9,1.0,0.3,398.62,545.39,1.7372,5.7799,22,103
0.435,0.565,0.9,1.0,0.4,389.03,514.36,1.7372,4.335,124,104
0.4505,0.5495,0.9,1.0,0.5,379.72,485.11,1.7372,3.468,93,105
0.4654,0.5346,0.9,1.0,0.6,370.72,457.55,1.7369,2.89,200,106
0.4801,0.5199,0.9,1.0,0.7,361.97,431.58,1.7373,2.4771,50,107
0.4941,0.5059,0.9,1.0,0.8,353.53,407.15,1.737,2.1675,113,108
0.5077,0.4923,0.9,1.0,0.9,345.36,384.14,1.737,1.9265,18,109
0.5201,0.4799,0.9,1.0,1.0,337.43,362.52,1.7371,1.7339,19,110
0.9898,0.0102,1.0,1.0,0.0,56.108999999999995,50.0,1.7372,211.1453,200,111
0.386,0.614,1.0,1.0,0.1,418.41,613.16,1.7372,17.3717,31,112
0.4035,0.5965,1.0,1.0,0.2,407.9,578.42,1.7373,8.686,185,113
0.4204,0.5796,1.0,1.0,0.3,397.76,545.67,1.7372,5.7906,32,114
0.4367,0.5633,1.0,1.0,0.4,387.96,514.81,1.7371,4.3428,20,115
0.4525,0.5475,1.0,1.0,0.5,378.48,485.76,1.7371,3.4743,20,116
0.4678,0.5322,1.0,1.0,0.6,369.33,458.4,1.7371,2.8951,19,117
0.4826,0.5174,1.0,1.0,0.7,360.4,432.64,1.7377,2.4816,200,118
0.4968,0.5032,1.0,1.0,0.8,351.92,408.44,1.7374,2.1714,170,119
0.5105,0.4895,1.0,1.0,0.9,343.7,385.67,1.737,1.93,18,120
0.5237,0.4763,1.0,1.0,1.0,335.77,364.31,1.7368,1.7372,200,121
0.9925,0.0075,0.0,1.5849,0.0,54.51,50.0,1.096,75.3488,200,122
0.2215,0.7785,0.0,1.5849,0.1,517.11,603.29,1.0961,10.9608,28,123
0.2386,0.7614,0.0,1.5849,0.2,506.9,558.64,1.096,5.4804,200,124
0.2562,0.7438,0.0,1.5849,0.3,496.34,516.12,1.0961,3.6536,200,125
0.2742,0.7258,0.0,1.5849,0.4,485.44,475.78,1.0961,2.7397,200,126
0.2926,0.7074,0.0,1.5849,0.5,474.43,437.78,1.0961,2.1921,23,127
0.3113,0.6887,0.0,1.5849,0.6,463.23,402.06,1.0961,1.8268,22,128
0.3301,0.6699,0.0,1.5849,0.7,451.92,368.65,1.0961,1.5658,27,129
0.3491,0.6509,0.0,1.5849,0.8,440.56,337.55,1.0961,1.3701,22,130
0.3681,0.6319,0.0,1.5849,0.9,429.12,308.67,1.0963,1.218,200,131
0.3867,0.6133,0.0,1.5849,1.0,417.97,282.2,1.0957,1.0962,200,132
0.9975,0.0025,0.1,1.5849,0.0,51.483000000000004,50.0,1.0959,135.1968,200,133
0.2217,0.7783,0.1,1.5849,0.1,516.96,603.3,1.0961,10.8791,28,134
0.239,0.761,0.1,1.5849,0.2,506.57,558.67,1.0961,5.4396,41,135
0.2569,0.7431,0.1,1.5849,0.3,495.88,516.22,1.0961,3.6264,26,136
0.2751,0.7249,0.1,1.5849,0.4,484.94,476.0,1.0961,2.7198,132,137
0.2937,0.7063,0.1,1.5849,0.5,473.8,438.08,1.0961,2.1758,23,138
0.3124,0.6876,0.1,1.5849,0.6,462.52,402.47,1.0959,1.8132,77,139
0.3314,0.6686,0.1,1.5849,0.7,451.15,369.18,1.096,1.5542,108,140
0.3505,0.6495,0.1,1.5849,0.8,439.73,338.19,1.0961,1.3599,200,141
0.3694,0.6306,0.1,1.5849,0.9,428.34,309.48,1.0961,1.2088,22,142
0.3837,0.6163,0.1,1.5849,1.0,417.0,282.99,1.0961,1.0879,200,143
0.9966,0.0034,0.2,1.5849,0.0,52.023999999999994,50.0,1.096,191.9557,200,144
0.2224,0.7776,0.2,1.5849,0.1,516.56,603.33,1.0962,10.9029,57,145
0.2403,0.7597,0.2,1.5849,0.2,505.81,558.82,1.0961,5.4515,25,146
0.2587,0.7413,0.2,1.5849,0.3,494.79,516.54,1.0961,3.6343,23,147
0.2774,0.7226,0.2,1.5849,0.4,483.56,476.56,1.0961,2.7257,23,148
0.2964,0.7036,0.2,1.5849,0.5,472.18,438.89,1.0961,2.1806,26,149
0.3155,0.6845,0.2,1.5849,0.6,460.69,403.56,1.0961,1.8171,21,150
0.3348,0.6652,0.2,1.5849,0.7,449.16,370.57,1.0961,1.5576,79,151
0.3539,0.6461,0.2,1.5849,0.8,437.63,339.88,1.0961,1.3629,22,152
0.3731,0.6269,0.2,1.5849,0.9,426.16,311.44,1.096,1.2114,20,153
0.3888,0.6112,0.2,1.5849,1.0,414.77,285.2,1.0961,1.0903,30,154
0.9959,0.0041,0.3,1.5849,0.0,52.471000000000004,50.0,1.0961,231.1179,200,155
0.2233,0.7767,0.3,1.5849,0.1,516.04,603.39,1.0962,10.9095,115,156
0.2421,0.7579,0.3,1.5849,0.2,504.78,559.03,1.0962,5.4548,49,157
0.261,0.739,0.3,1.5849,0.3,493.35,516.99,1.0959,3.6365,34,158
0.2804,0.7196,0.3,1.5849,0.4,481.74,477.28,1.0961,2.7274,23,159
0.2999,0.7001,0.3,1.5849,0.5,470.05,439.96,1.0961,2.1819,35,160
0.3195,0.6805,0.3,1.5849,0.6,458.32,404.99,1.0961,1.8182,20,161
0.339,0.661,0.3,1.5849,0.7,446.6,372.37,1.0961,1.5585,20,162
0.3584,0.6416,0.3,1.5849,0.8,434.94,342.05,1.0959,1.3637,128,163
0.3778,0.6222,0.3,1.5849,0.9,423.52,314.03,1.096,1.2122,200,164
0.3939,0.6061,0.3,1.5849,1.0,411.96,288.03,1.096,1.0909,19,165
0.9954,0.0046,0.4,1.5849,0.0,52.754,50.0,1.0961,270.104,200,166
0.2242,0.7758,0.4,1.5849,0.1,515.49,603.44,1.0961,10.9198,26,167
0.2437,0.7563,0.4,1.5849,0.2,503.76,559.22,1.0961,5.4599,68,168
0.2635,0.7365,0.4,1.5849,0.3,491.92,517.4,1.0961,3.6399,24,169
0.2834,0.7166,0.4,1.5849,0.4,479.98,477.98,1.0961,2.7299,21,170
0.3033,0.6967,0.4,1.5849,0.5,468.01,440.97,1.0961,2.1839,21,171
0.3232,0.6768,0.4,1.5849,0.6,456.11,406.38,1.0959,1.82,200,172
0.343,0.657,0.4,1.5849,0.7,444.15,374.05,1.0961,1.56,103,173
0.3627,0.6373,0.4,1.5849,0.8,432.34,344.03,1.0963,1.365,200,174
0.382,0.618,0.4,1.5849,0.9,420.78,316.28,1.096,1.2132,19,175
0.3988,0.6012,0.4,1.5849,1.0,409.35,290.64,1.0962,1.092,53,176
0.9949,0.0051,0.5,1.5849,0.0,53.05,50.0,1.0961,299.4178,200,177
0.2251,0.7749,0.5,1.5849,0.1,514.96,603.49,1.0961,10.9237,28,178
0.2454,0.7546,0.5,1.5849,0.2,502.79,559.42,1.0961,5.4618,24,179
0.2658,0.7342,0.5,1.5849,0.3,490.54,517.81,1.0961,3.6412,22,180
0.2862,0.7138,0.5,1.5849,0.4,478.28,478.66,1.0961,2.7309,23,181
0.3066,0.6934,0.5,1.5849,0.5,466.06,441.94,1.0961,2.1847,20,182
0.3268,0.6732,0.5,1.5849,0.6,453.94,407.63,1.096,1.8206,85,183
0.3468,0.6532,0.5,1.5849,0.7,441.9,375.64,1.096,1.5604,19,184
0.3666,0.6334,0.5,1.5849,0.8,430.05,345.93,1.096,1.3653,18,185
0.3863,0.6137,0.5,1.5849,0.9,418.38,318.43,1.0965,1.2137,200,186
0.4029,0.5971,0.5,1.5849,1.0,406.75,292.95,1.0965,1.0924,200,187
0.9945,0.0055,0.6,1.5849,0.0,53.291000000000004,50.0,1.0961,327.1321,200,188
0.226,0.774,0.6,1.5849,0.1,514.4,603.55,1.0961,10.9283,24,189
0.2471,0.7529,0.6,1.5849,0.2,501.74,559.63,1.0961,5.4642,27,190
0.2682,0.7318,0.6,1.5849,0.3,489.1,518.24,1.0961,3.6428,23,191
0.2891,0.7109,0.6,1.5849,0.4,476.47,479.36,1.096,2.7321,88,192
0.31,0.69,0.6,1.5849,0.5,463.99,442.93,1.0962,2.1857,30,193
0.3305,0.6695,0.6,1.5849,0.6,451.71,408.97,1.096,1.8214,194,194
0.3508,0.6492,0.6,1.5849,0.7,439.51,377.3,1.0961,1.5612,56,195
0.3707,0.6293,0.6,1.5849,0.8,427.57,347.91,1.096,1.366,79,196
0.3902,0.6098,0.6,1.5849,0.9,415.87,320.68,1.096,1.2141,18,197
0.4075,0.5925,0.6,1.5849,1.0,404.44,295.53,1.0959,1.0926,17,198
0.9942,0.0058,0.7,1.5849,0.0,53.494,50.0,1.0961,353.493,200,199
0.227,0.773,0.7,1.5849,0.1,513.79,603.61,1.0961,10.9327,24,200
0.249,0.751,0.7,1.5849,0.2,500.61,559.85,1.0961,5.4663,22,201
0.2708,0.7292,0.7,1.5849,0.3,487.72,518.76,1.0956,3.6442,200,202
0.2924,0.7076,0.7,1.5849,0.4,474.6,480.13,1.0961,2.7332,67,203
0.3136,0.6864,0.7,1.5849,0.5,461.89,444.07,1.0959,2.1866,75,204
0.3346,0.6654,0.7,1.5849,0.6,449.27,410.4,1.0961,1.8221,23,205
0.3551,0.6449,0.7,1.5849,0.7,436.97,379.08,1.096,1.5617,18,206
0.3751,0.6249,0.7,1.5849,0.8,424.97,350.08,1.0959,1.3666,111,207
0.3947,0.6053,0.7,1.5849,0.9,413.08,323.12,1.096,1.2146,90,208
0.4123,0.5877,0.7,1.5849,1.0,401.64,298.26,1.0961,1.0933,47,209
1.0003,-0.00026966,0.8,1.5849,0.0,0.0,0.0,1.0961,378.2745,200,210
0.2279,0.7721,0.8,1.5849,0.1,513.05,603.67,1.096,10.9374,200,211
0.251,0.749,0.8,1.5849,0.2,499.4,560.1,1.0961,5.4687,26,212
0.2736,0.7264,0.8,1.5849,0.3,485.85,519.21,1.0961,3.6458,23,213
0.2957,0.7043,0.8,1.5849,0.4,472.59,480.98,1.0958,2.7344,173,214
0.3176,0.6824,0.8,1.5849,0.5,459.47,445.22,1.0961,2.1874,20,215
0.3388,0.6612,0.8,1.5849,0.6,446.7,411.94,1.096,1.8227,18,216
0.3596,0.6404,0.8,1.5849,0.7,434.14,380.99,1.096,1.5625,66,217
0.3799,0.6201,0.8,1.5849,0.8,422.07,352.3,1.0959,1.3669,17,218
0.3996,0.6004,0.8,1.5849,0.9,410.25,325.73,1.0959,1.215,17,219
0.4175,0.5825,0.8,1.5849,1.0,398.76,301.21,1.0962,1.0937,64,220
0.9936,0.0064,0.9,1.5849,0.0,53.818000000000005,50.0,1.0961,402.9678,200,221
0.2293,0.7707,0.9,1.5849,0.1,512.43,603.74,1.0961,10.9407,46,222
0.2531,0.7469,0.9,1.5849,0.2,498.11,560.35,1.0961,5.4703,39,223
0.2765,0.7235,0.9,1.5849,0.3,484.11,519.75,1.0959,3.6468,178,224
0.2994,0.7006,0.9,1.5849,0.4,470.38,481.81,1.096,2.7352,91,225
0.3217,0.6783,0.9,1.5849,0.5,457.0,446.45,1.096,2.188,19,226
0.3434,0.6566,0.9,1.5849,0.6,443.98,413.55,1.096,1.8233,18,227
0.3645,0.6355,0.9,1.5849,0.7,431.29,383.01,1.0962,1.563,68,228
0.3849,0.6151,0.9,1.5849,0.8,419.04,354.7,1.096,1.3675,19,229
0.4048,0.5952,0.9,1.5849,0.9,407.14,328.51,1.0961,1.2156,27,230
0.4228,0.5772,0.9,1.5849,1.0,395.67,304.27,1.0959,1.0939,17,231
0.9856,0.0144,1.0,1.5849,0.0,58.61,50.0,1.0961,211.1453,200,232
0.2305,0.7695,1.0,1.5849,0.1,511.73,603.83,1.0961,10.9606,200,233
0.2553,0.7447,1.0,1.5849,0.2,496.88,560.66,1.0958,5.4806,200,234
0.2795,0.7205,1.0,1.5849,0.3,482.3,520.31,1.0961,3.6535,21,235
0.303,0.697,1.0,1.5849,0.4,468.15,482.71,1.0962,2.74,150,236
0.3258,0.6742,1.0,1.5849,0.5,454.51,447.74,1.096,2.1919,18,237
0.348,0.652,1.0,1.5849,0.6,441.15,415.2,1.0964,1.8266,20,238
0.3693,0.6307,1.0,1.5849,0.7,428.42,385.1,1.0958,1.5655,17,239
0.39,0.61,1.0,1.5849,0.8,416.02,357.18,1.0958,1.3698,17,240
0.41,0.59,1.0,1.5849,0.9,404.01,331.36,1.0963,1.218,35,241
0.4291,0.5709,1.0,1.5849,1.0,392.54,307.46,1.0956,1.0956,16,242
0.9881,0.0119,0.0,2.5119,0.0,57.129,50.0,0.6918,75.3488,200,243
0.0948,0.9052,0.0,2.5119,0.1,593.09,595.69,0.6916,6.9158,26,244
0.1101,0.8899,0.0,2.5119,0.2,583.88,543.23,0.6915,3.4577,200,245
0.1273,0.8727,0.0,2.5119,0.3,573.65,492.88,0.6917,2.305,200,246
0.1459,0.8541,0.0,2.5119,0.4,562.58,445.1,0.6913,1.729,200,247
0.1661,0.8339,0.0,2.5119,0.5,550.36,399.82,0.6916,1.3832,23,248
0.1877,0.8123,0.0,2.5119,0.6,537.22,357.49,0.6919,1.1529,200,249
0.2106,0.7894,0.0,2.5119,0.7,523.63,318.47,0.6916,0.9882,200,250
0.2347,0.7653,0.0,2.5119,0.8,509.25,282.62,0.6917,0.8644,200,251
0.2592,0.7408,0.0,2.5119,0.9,494.65,250.36,0.691,0.7686,200,252
0.2846,0.7154,0.0,2.5119,1.0,479.2,220.94,0.6915,0.6913,200,253
0.9961,0.0039,0.1,2.5119,0.0,52.321999999999996,50.0,0.6915,135.1968,200,254
0.095,0.905,0.1,2.5119,0.1,592.92,595.69,0.6914,6.8643,200,255
0.1112,0.8888,0.1,2.5119,0.2,583.47,543.24,0.692,3.4321,200,256
0.1282,0.8718,0.1,2.5119,0.3,573.1,493.03,0.6916,2.2881,25,257
0.1471,0.8529,0.1,2.5119,0.4,561.73,445.26,0.6916,1.7161,23,258
0.1676,0.8324,0.1,2.5119,0.5,549.44,400.23,0.6916,1.3728,22,259
0.1896,0.8104,0.1,2.5119,0.6,536.31,358.17,0.6916,1.1441,163,260
0.2126,0.7874,0.1,2.5119,0.7,522.45,319.24,0.6916,0.9806,21,261
0.2367,0.7633,0.1,2.5119,0.8,507.98,283.57,0.6916,0.858,81,262
0.2615,0.7385,0.1,2.5119,0.9,493.08,251.22,0.6915,0.7626,200,263
0.2816,0.7184,0.1,2.5119,1.0,477.82,222.15,0.6916,0.6864,67,264
0.9948,0.0052,0.2,2.5119,0.0,53.138999999999996,50.0,0.6922,191.9557,200,265
0.0959,0.9041,0.2,2.5119,0.1,592.43,595.74,0.6916,6.8793,26,266
0.1125,0.8875,0.2,2.5119,0.2,582.53,543.46,0.6916,3.4396,24,267
0.1307,0.8693,0.2,2.5119,0.3,571.67,493.48,0.6915,2.2931,200,268
0.1503,0.8497,0.2,2.5119,0.4,559.83,446.04,0.6915,1.7198,66,269
0.1715,0.8285,0.2,2.5119,0.5,547.12,401.4,0.6915,1.3759,90,270
0.1939,0.8061,0.2,2.5119,0.6,533.63,359.77,0.6916,1.1465,20,271
0.2175,0.7825,0.2,2.5119,0.7,519.5,321.3,0.6915,0.9828,53,272
0.2419,0.7581,0.2,2.5119,0.8,504.86,286.07,0.6915,0.8599,19,273
0.2669,0.7331,0.2,2.5119,0.9,489.83,254.11,0.6915,0.7643,19,274
0.2886,0.7114,0.2,2.5119,1.0,474.58,225.38,0.6915,0.6879,18,275
1.0003,-0.00026514,0.3,2.5119,0.0,0.0,0.0,0.6913,231.1179,200,276
0.0969,0.9031,0.3,2.5119,0.1,591.76,595.8,0.6915,6.8835,75,277
0.1146,0.8854,0.3,2.5119,0.2,581.21,543.72,0.6916,3.4417,23,278
0.1338,0.8662,0.3,2.5119,0.3,569.69,494.05,0.6916,2.2945,25,279
0.1545,0.8455,0.3,2.5119,0.4,557.28,447.05,0.6915,1.7209,89,280
0.1764,0.8236,0.3,2.5119,0.5,544.1,402.95,0.6914,1.3767,28,281
0.1997,0.8003,0.3,2.5119,0.6,530.19,361.84,0.6915,1.1472,19,282
0.2238,0.7762,0.3,2.5119,0.7,515.75,323.93,0.6915,0.9833,19,283
0.2485,0.7515,0.3,2.5119,0.8,500.9,289.24,0.6915,0.8603,18,284
0.2737,0.7263,0.3,2.5119,0.9,485.77,257.77,0.6915,0.7648,18,285
0.2959,0.7041,0.3,2.5119,1.0,470.5,229.47,0.6915,0.6883,32,286
1.0003,-0.00029733,0.4,2.5119,0.0,0.0,0.0,0.6915,270.104,200,287
0.0982,0.9018,0.4,2.5119,0.1,591.04,595.86,0.6917,6.8899,74,288
0.1169,0.8831,0.4,2.5119,0.2,579.85,543.99,0.6916,3.4449,22,289
0.137,0.863,0.4,2.5119,0.3,567.66,494.6,0.6916,2.2966,147,290
0.1585,0.8415,0.4,2.5119,0.4,554.94,448.15,0.691,1.7225,200,291
0.1817,0.8183,0.4,2.5119,0.5,541.08,404.38,0.6918,1.378,26,292
0.2052,0.7948,0.4,2.5119,0.6,526.86,363.83,0.6915,1.1482,18,293
0.2297,0.7703,0.4,2.5119,0.7,512.17,326.43,0.6915,0.9842,18,294
0.2547,0.7453,0.4,2.5119,0.8,497.16,292.22,0.6916,0.8612,20,295
0.28,0.72,0.4,2.5119,0.9,482.01,261.15,0.6914,0.7654,17,296
0.3027,0.6973,0.4,2.5119,1.0,466.79,233.17,0.6914,0.6889,17,297
0.9923,0.0077,0.5,2.5119,0.0,54.611999999999995,50.0,0.6916,299.4178,200,298
0.0994,0.9006,0.5,2.5119,0.1,590.36,595.94,0.6916,6.8924,23,299
0.1192,0.8808,0.5,2.5119,0.2,578.46,544.26,0.6916,3.4462,22,300
0.1403,0.8597,0.5,2.5119,0.3,565.75,495.27,0.6913,2.2975,131,301
0.1629,0.8371,0.5,2.5119,0.4,552.22,449.01,0.6916,1.7231,53,302
0.1864,0.8136,0.5,2.5119,0.5,538.18,405.84,0.6915,1.3784,19,303
0.2106,0.7894,0.5,2.5119,0.6,523.64,365.75,0.6915,1.1486,18,304
0.2354,0.7646,0.5,2.5119,0.7,508.75,328.81,0.6914,0.9844,17,305
0.2606,0.7394,0.5,2.5119,0.8,493.63,295.03,0.6915,0.8615,18,306
0.2859,0.7141,0.5,2.5119,0.9,478.45,264.34,0.6914,0.7657,17,307
0.3088,0.6912,0.5,2.5119,1.0,463.32,236.63,0.6913,0.689,16,308
1.0004,-0.00037173,0.6,2.5119,0.0,0.0,0.0,0.6914,327.1321,200,309
0.1008,0.8992,0.6,2.5119,0.1,589.61,596.03,0.6915,6.8953,159,310
0.1217,0.8783,0.6,2.5119,0.2,576.91,544.52,0.6919,3.4477,100,311
0.1441,0.8559,0.6,2.5119,0.3,563.71,495.96,0.6912,2.2984,200,312
0.1674,0.8326,0.6,2.5119,0.4,549.55,450.08,0.6917,1.7238,200,313
0.1915,0.8085,0.6,2.5119,0.5,535.11,407.38,0.6915,1.3789,18,314
